Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,8.000000e-09
Record Length,1250
Zero Index,624.420156
Vertical Units,V

TIME,CH3
-4.995361e-06,-7.400000e-01
-4.987361e-06,-7.506250e-01
-4.979361e-06,-7.259375e-01
-4.971361e-06,-7.425000e-01
-4.963361e-06,-7.331250e-01
-4.955361e-06,-7.375000e-01
-4.947361e-06,-7.278125e-01
-4.939361e-06,-7.421875e-01
-4.931361e-06,-7.343750e-01
-4.923361e-06,-7.368750e-01
-4.915361e-06,-7.212500e-01
-4.907361e-06,-7.365625e-01
-4.899361e-06,-7.287500e-01
-4.891361e-06,-7.453125e-01
-4.883361e-06,-7.243750e-01
-4.875361e-06,-7.581250e-01
-4.867361e-06,-7.243750e-01
-4.859361e-06,-7.421875e-01
-4.851361e-06,-7.318750e-01
-4.843361e-06,-7.400000e-01
-4.835361e-06,-7.337500e-01
-4.827361e-06,-7.396875e-01
-4.819361e-06,-7.368750e-01
-4.811361e-06,-7.540625e-01
-4.803361e-06,-7.275000e-01
-4.795361e-06,-7.462500e-01
-4.787361e-06,-7.337500e-01
-4.779361e-06,-7.384375e-01
-4.771361e-06,-7.318750e-01
-4.763361e-06,-7.509375e-01
-4.755361e-06,-7.293750e-01
-4.747361e-06,-7.478125e-01
-4.739361e-06,-7.259375e-01
-4.731361e-06,-7.418750e-01
-4.723361e-06,-7.275000e-01
-4.715361e-06,-7.515625e-01
-4.707361e-06,-7.365625e-01
-4.699361e-06,-7.343750e-01
-4.691361e-06,-7.290625e-01
-4.683361e-06,-7.481250e-01
-4.675361e-06,-7.318750e-01
-4.667361e-06,-7.318750e-01
-4.659361e-06,-7.240625e-01
-4.651361e-06,-7.481250e-01
-4.643361e-06,-7.343750e-01
-4.635361e-06,-7.440625e-01
-4.627361e-06,-7.237500e-01
-4.619361e-06,-7.471875e-01
-4.611361e-06,-7.259375e-01
-4.603361e-06,-7.368750e-01
-4.595361e-06,-7.181250e-01
-4.587361e-06,-7.381250e-01
-4.579361e-06,-7.281250e-01
-4.571361e-06,-7.481250e-01
-4.563361e-06,-7.334375e-01
-4.555361e-06,-7.628125e-01
-4.547361e-06,-7.309375e-01
-4.539361e-06,-7.453125e-01
-4.531361e-06,-7.212500e-01
-4.523361e-06,-7.462500e-01
-4.515361e-06,-7.318750e-01
-4.507361e-06,-7.471875e-01
-4.499361e-06,-7.246875e-01
-4.491361e-06,-7.468750e-01
-4.483361e-06,-7.321875e-01
-4.475361e-06,-7.484375e-01
-4.467361e-06,-7.203125e-01
-4.459361e-06,-7.409375e-01
-4.451361e-06,-7.356250e-01
-4.443361e-06,-7.390625e-01
-4.435361e-06,-7.431250e-01
-4.427361e-06,-7.584375e-01
-4.419361e-06,-7.225000e-01
-4.411361e-06,-7.450000e-01
-4.403361e-06,-7.356250e-01
-4.395361e-06,-7.484375e-01
-4.387361e-06,-7.293750e-01
-4.379361e-06,-7.525000e-01
-4.371361e-06,-7.378125e-01
-4.363361e-06,-7.434375e-01
-4.355361e-06,-7.418750e-01
-4.347361e-06,-7.481250e-01
-4.339361e-06,-7.181250e-01
-4.331361e-06,-7.453125e-01
-4.323361e-06,-7.281250e-01
-4.315361e-06,-7.378125e-01
-4.307361e-06,-7.375000e-01
-4.299361e-06,-7.459375e-01
-4.291361e-06,-7.275000e-01
-4.283361e-06,-7.371875e-01
-4.275361e-06,-7.265625e-01
-4.267361e-06,-7.443750e-01
-4.259361e-06,-7.387500e-01
-4.251361e-06,-7.484375e-01
-4.243361e-06,-7.362500e-01
-4.235361e-06,-7.568750e-01
-4.227361e-06,-7.225000e-01
-4.219361e-06,-7.493750e-01
-4.211361e-06,-7.237500e-01
-4.203361e-06,-7.431250e-01
-4.195361e-06,-7.325000e-01
-4.187361e-06,-7.434375e-01
-4.179361e-06,-7.381250e-01
-4.171361e-06,-7.571875e-01
-4.163361e-06,-7.265625e-01
-4.155361e-06,-7.450000e-01
-4.147361e-06,-7.265625e-01
-4.139361e-06,-7.259375e-01
-4.131361e-06,-7.168750e-01
-4.123361e-06,-7.515625e-01
-4.115361e-06,-7.268750e-01
-4.107361e-06,-7.543750e-01
-4.099361e-06,-7.281250e-01
-4.091361e-06,-7.512500e-01
-4.083361e-06,-7.190625e-01
-4.075361e-06,-7.471875e-01
-4.067361e-06,-7.368750e-01
-4.059361e-06,-7.556250e-01
-4.051361e-06,-7.290625e-01
-4.043361e-06,-7.546875e-01
-4.035361e-06,-7.325000e-01
-4.027361e-06,-7.503125e-01
-4.019361e-06,-7.253125e-01
-4.011361e-06,-7.371875e-01
-4.003361e-06,-7.381250e-01
-3.995361e-06,-7.581250e-01
-3.987361e-06,-7.434375e-01
-3.979361e-06,-7.543750e-01
-3.971361e-06,-7.250000e-01
-3.963361e-06,-7.506250e-01
-3.955361e-06,-7.218750e-01
-3.947361e-06,-7.431250e-01
-3.939361e-06,-7.343750e-01
-3.931361e-06,-7.465625e-01
-3.923361e-06,-7.343750e-01
-3.915361e-06,-7.509375e-01
-3.907361e-06,-7.300000e-01
-3.899361e-06,-7.446875e-01
-3.891361e-06,-7.175000e-01
-3.883361e-06,-7.321875e-01
-3.875361e-06,-7.378125e-01
-3.867361e-06,-7.496875e-01
-3.859361e-06,-7.243750e-01
