Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,8.000000e-09
Record Length,1250
Zero Index,624.920156
Vertical Units,V

TIME,CH3
-4.999361e-06,-7.318750e-01
-4.991361e-06,-7.437500e-01
-4.983361e-06,-7.453125e-01
-4.975361e-06,-7.212500e-01
-4.967361e-06,-7.431250e-01
-4.959361e-06,-7.096875e-01
-4.951361e-06,-7.340625e-01
-4.943361e-06,-7.340625e-01
-4.935361e-06,-7.493750e-01
-4.927361e-06,-7.318750e-01
-4.919361e-06,-7.506250e-01
-4.911361e-06,-7.271875e-01
-4.903361e-06,-7.368750e-01
-4.895361e-06,-7.334375e-01
-4.887361e-06,-7.356250e-01
-4.879361e-06,-7.312500e-01
-4.871361e-06,-7.471875e-01
-4.863361e-06,-7.343750e-01
-4.855361e-06,-7.618750e-01
-4.847361e-06,-7.275000e-01
-4.839361e-06,-7.381250e-01
-4.831361e-06,-7.053125e-01
-4.823361e-06,-7.381250e-01
-4.815361e-06,-7.350000e-01
-4.807361e-06,-7.503125e-01
-4.799361e-06,-7.287500e-01
-4.791361e-06,-7.375000e-01
-4.783361e-06,-7.278125e-01
-4.775361e-06,-7.318750e-01
-4.767361e-06,-7.356250e-01
-4.759361e-06,-7.418750e-01
-4.751361e-06,-7.234375e-01
-4.743361e-06,-7.471875e-01
-4.735361e-06,-7.343750e-01
-4.727361e-06,-7.484375e-01
-4.719361e-06,-7.253125e-01
-4.711361e-06,-7.475000e-01
-4.703361e-06,-7.096875e-01
-4.695361e-06,-7.375000e-01
-4.687361e-06,-7.362500e-01
-4.679361e-06,-7.403125e-01
-4.671361e-06,-7.325000e-01
-4.663361e-06,-7.559375e-01
-4.655361e-06,-7.250000e-01
-4.647361e-06,-7.368750e-01
-4.639361e-06,-7.237500e-01
-4.631361e-06,-7.337500e-01
-4.623361e-06,-7.268750e-01
-4.615361e-06,-7.400000e-01
-4.607361e-06,-7.281250e-01
-4.599361e-06,-7.465625e-01
-4.591361e-06,-7.162500e-01
-4.583361e-06,-7.431250e-01
-4.575361e-06,-7.206250e-01
-4.567361e-06,-7.409375e-01
-4.559361e-06,-7.246875e-01
-4.551361e-06,-7.250000e-01
-4.543361e-06,-7.212500e-01
-4.535361e-06,-7.531250e-01
-4.527361e-06,-7.281250e-01
-4.519361e-06,-7.393750e-01
-4.511361e-06,-7.256250e-01
-4.503361e-06,-7.368750e-01
-4.495361e-06,-7.240625e-01
-4.487361e-06,-7.440625e-01
-4.479361e-06,-7.300000e-01
-4.471361e-06,-7.503125e-01
-4.463361e-06,-7.243750e-01
-4.455361e-06,-7.550000e-01
-4.447361e-06,-7.150000e-01
-4.439361e-06,-7.362500e-01
-4.431361e-06,-7.343750e-01
-4.423361e-06,-7.515625e-01
-4.415361e-06,-7.300000e-01
-4.407361e-06,-7.484375e-01
-4.399361e-06,-7.225000e-01
-4.391361e-06,-7.431250e-01
-4.383361e-06,-7.340625e-01
-4.375361e-06,-7.337500e-01
-4.367361e-06,-7.268750e-01
-4.359361e-06,-7.384375e-01
-4.351361e-06,-7.437500e-01
-4.343361e-06,-7.453125e-01
-4.335361e-06,-7.365625e-01
-4.327361e-06,-7.359375e-01
-4.319361e-06,-7.337500e-01
-4.311361e-06,-7.431250e-01
-4.303361e-06,-7.387500e-01
-4.295361e-06,-7.331250e-01
-4.287361e-06,-7.268750e-01
-4.279361e-06,-7.421875e-01
-4.271361e-06,-7.365625e-01
-4.263361e-06,-7.343750e-01
-4.255361e-06,-7.312500e-01
-4.247361e-06,-7.287500e-01
-4.239361e-06,-7.268750e-01
-4.231361e-06,-7.434375e-01
-4.223361e-06,-7.293750e-01
-4.215361e-06,-7.512500e-01
-4.207361e-06,-7.275000e-01
-4.199361e-06,-7.350000e-01
-4.191361e-06,-7.115625e-01
-4.183361e-06,-7.337500e-01
-4.175361e-06,-7.337500e-01
-4.167361e-06,-7.484375e-01
-4.159361e-06,-7.271875e-01
-4.151361e-06,-7.500000e-01
-4.143361e-06,-7.262500e-01
-4.135361e-06,-7.446875e-01
-4.127361e-06,-7.156250e-01
-4.119361e-06,-7.337500e-01
-4.111361e-06,-7.325000e-01
-4.103361e-06,-7.537500e-01
-4.095361e-06,-7.312500e-01
-4.087361e-06,-7.434375e-01
-4.079361e-06,-7.393750e-01
-4.071361e-06,-7.387500e-01
-4.063361e-06,-7.212500e-01
-4.055361e-06,-7.400000e-01
-4.047361e-06,-7.437500e-01
-4.039361e-06,-7.362500e-01
-4.031361e-06,-7.284375e-01
-4.023361e-06,-7.375000e-01
-4.015361e-06,-7.275000e-01
-4.007361e-06,-7.481250e-01
-3.999361e-06,-7.278125e-01
-3.991361e-06,-7.312500e-01
-3.983361e-06,-7.203125e-01
-3.975361e-06,-7.484375e-01
-3.967361e-06,-7.331250e-01
-3.959361e-06,-7.475000e-01
-3.951361e-06,-7.381250e-01
-3.943361e-06,-7.425000e-01
-3.935361e-06,-7.184375e-01
-3.927361e-06,-7.450000e-01
-3.919361e-06,-7.375000e-01
-3.911361e-06,-7.443750e-01
-3.903361e-06,-7.425000e-01
-3.895361e-06,-7.475000e-01
-3.887361e-06,-7.350000e-01
-3.879361e-06,-7.368750e-01
-3.871361e-06,-7.312500e-01
-3.863361e-06,-7.331250e-01
