Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,8.000000e-09
Record Length,1250
Zero Index,624.972656
Vertical Units,V

TIME,CH1
-4.999781e-06,1.625000e-02
-4.991781e-06,-1.375000e-02
-4.983781e-06,2.000000e-02
-4.975781e-06,-2.625000e-02
-4.967781e-06,3.125000e-02
-4.959781e-06,-1.750000e-02
-4.951781e-06,1.125000e-02
-4.943781e-06,-5.000000e-03
-4.935781e-06,-1.875000e-02
-4.927781e-06,1.250000e-03
-4.919781e-06,5.000000e-03
-4.911781e-06,-1.250000e-02
-4.903781e-06,2.625000e-02
-4.895781e-06,-5.000000e-03
-4.887781e-06,1.250000e-02
-4.879781e-06,-6.250000e-03
-4.871781e-06,2.250000e-02
-4.863781e-06,-3.000000e-02
-4.855781e-06,3.375000e-02
-4.847781e-06,-1.750000e-02
-4.839781e-06,1.375000e-02
-4.831781e-06,-3.750000e-02
-4.823781e-06,2.375000e-02
-4.815781e-06,-2.500000e-03
-4.807781e-06,-1.250000e-02
-4.799781e-06,-1.375000e-02
-4.791781e-06,2.500000e-02
-4.783781e-06,-3.750000e-03
-4.775781e-06,8.750000e-03
-4.767781e-06,-3.750000e-03
-4.759781e-06,3.250000e-02
-4.751781e-06,1.250000e-03
-4.743781e-06,-3.750000e-03
-4.735781e-06,-4.375000e-02
-4.727781e-06,-2.500000e-03
-4.719781e-06,-5.750000e-02
-4.711781e-06,2.375000e-02
-4.703781e-06,-3.750000e-03
-4.695781e-06,1.750000e-02
-4.687781e-06,2.500000e-03
-4.679781e-06,-1.125000e-02
-4.671781e-06,-2.500000e-02
-4.663781e-06,0.000000e+00
-4.655781e-06,-1.000000e-02
-4.647781e-06,2.750000e-02
-4.639781e-06,-7.500000e-03
-4.631781e-06,2.500000e-03
-4.623781e-06,-1.625000e-02
-4.615781e-06,1.250000e-02
-4.607781e-06,-3.750000e-02
-4.599781e-06,8.750000e-03
-4.591781e-06,-3.750000e-03
-4.583781e-06,4.375000e-02
-4.575781e-06,-2.500000e-02
-4.567781e-06,2.625000e-02
-4.559781e-06,-1.250000e-02
-4.551781e-06,5.000000e-03
-4.543781e-06,-3.875000e-02
-4.535781e-06,1.500000e-02
-4.527781e-06,-3.750000e-03
-4.519781e-06,1.750000e-02
-4.511781e-06,-5.000000e-03
-4.503781e-06,1.375000e-02
-4.495781e-06,-1.625000e-02
-4.487781e-06,3.375000e-02
-4.479781e-06,-2.125000e-02
-4.471781e-06,2.125000e-02
-4.463781e-06,-2.125000e-02
-4.455781e-06,2.000000e-02
-4.447781e-06,-2.000000e-02
-4.439781e-06,0.000000e+00
-4.431781e-06,-2.625000e-02
-4.423781e-06,-1.125000e-02
-4.415781e-06,-2.875000e-02
-4.407781e-06,2.875000e-02
-4.399781e-06,5.000000e-03
-4.391781e-06,1.625000e-02
-4.383781e-06,-1.250000e-02
-4.375781e-06,1.750000e-02
-4.367781e-06,-1.625000e-02
-4.359781e-06,3.375000e-02
-4.351781e-06,-3.500000e-02
-4.343781e-06,3.875000e-02
-4.335781e-06,-2.125000e-02
-4.327781e-06,3.000000e-02
-4.319781e-06,-2.000000e-02
-4.311781e-06,-7.500000e-03
-4.303781e-06,-1.625000e-02
-4.295781e-06,2.375000e-02
-4.287781e-06,-2.375000e-02
-4.279781e-06,1.875000e-02
-4.271781e-06,-2.000000e-02
-4.263781e-06,3.000000e-02
-4.255781e-06,8.750000e-03
-4.247781e-06,-5.000000e-03
-4.239781e-06,-3.125000e-02
-4.231781e-06,1.875000e-02
-4.223781e-06,-2.875000e-02
-4.215781e-06,1.125000e-02
-4.207781e-06,-4.125000e-02
-4.199781e-06,3.375000e-02
-4.191781e-06,-3.750000e-03
-4.183781e-06,2.625000e-02
-4.175781e-06,-1.125000e-02
-4.167781e-06,7.500000e-03
-4.159781e-06,-2.125000e-02
-4.151781e-06,3.750000e-02
-4.143781e-06,-5.000000e-03
-4.135781e-06,1.875000e-02
-4.127781e-06,-3.750000e-03
-4.119781e-06,2.750000e-02
-4.111781e-06,8.750000e-03
-4.103781e-06,1.375000e-02
-4.095781e-06,-3.125000e-02
-4.087781e-06,2.250000e-02
-4.079781e-06,-1.750000e-02
-4.071781e-06,2.875000e-02
-4.063781e-06,-3.750000e-03
-4.055781e-06,3.250000e-02
-4.047781e-06,-2.250000e-02
-4.039781e-06,3.250000e-02
-4.031781e-06,-3.250000e-02
-4.023781e-06,2.125000e-02
-4.015781e-06,-5.000000e-03
-4.007781e-06,-6.250000e-03
-3.999781e-06,-1.750000e-02
-3.991781e-06,5.000000e-03
-3.983781e-06,3.750000e-03
-3.975781e-06,2.250000e-02
-3.967781e-06,-4.625000e-02
-3.959781e-06,3.750000e-03
-3.951781e-06,-3.250000e-02
-3.943781e-06,3.000000e-02
-3.935781e-06,-1.500000e-02
-3.927781e-06,3.750000e-03
-3.919781e-06,-1.250000e-03
-3.911781e-06,3.750000e-03
-3.903781e-06,-2.500000e-03
-3.895781e-06,1.000000e-02
-3.887781e-06,-1.250000e-03
-3.879781e-06,4.500000e-02
-3.871781e-06,5.000000e-03
-3.863781e-06,5.000000e-03
-3.855781e-06,-2.125000e-02
-3.847781e-06,7.500000e-03
-3.839781e-06,-2.500000e-02
-3.831781e-06,2.250000e-02
