Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,8.000000e-09
Record Length,1250
Zero Index,624.977656
Vertical Units,V

TIME,CH1
-4.999821e-06,3.125000e-02
-4.991821e-06,-1.875000e-02
-4.983821e-06,2.500000e-02
-4.975821e-06,-2.500000e-02
-4.967821e-06,2.500000e-02
-4.959821e-06,-1.000000e-02
-4.951821e-06,2.500000e-03
-4.943821e-06,-6.250000e-03
-4.935821e-06,1.000000e-02
-4.927821e-06,2.500000e-03
-4.919821e-06,1.125000e-02
-4.911821e-06,-2.250000e-02
-4.903821e-06,-7.500000e-03
-4.895821e-06,-2.125000e-02
-4.887821e-06,2.125000e-02
-4.879821e-06,0.000000e+00
-4.871821e-06,2.375000e-02
-4.863821e-06,-2.000000e-02
-4.855821e-06,5.000000e-03
-4.847821e-06,-1.250000e-02
-4.839821e-06,2.750000e-02
-4.831821e-06,-2.125000e-02
-4.823821e-06,2.625000e-02
-4.815821e-06,-4.625000e-02
-4.807821e-06,1.000000e-02
-4.799821e-06,-3.625000e-02
-4.791821e-06,1.125000e-02
-4.783821e-06,-3.750000e-03
-4.775821e-06,5.000000e-03
-4.767821e-06,-2.750000e-02
-4.759821e-06,2.875000e-02
-4.751821e-06,-2.625000e-02
-4.743821e-06,1.000000e-02
-4.735821e-06,-2.625000e-02
-4.727821e-06,1.125000e-02
-4.719821e-06,-1.625000e-02
-4.711821e-06,3.625000e-02
-4.703821e-06,-1.375000e-02
-4.695821e-06,1.250000e-03
-4.687821e-06,-5.000000e-03
-4.679821e-06,-2.500000e-03
-4.671821e-06,-3.125000e-02
-4.663821e-06,8.750000e-03
-4.655821e-06,1.125000e-02
-4.647821e-06,0.000000e+00
-4.639821e-06,-2.000000e-02
-4.631821e-06,5.000000e-03
-4.623821e-06,-1.750000e-02
-4.615821e-06,2.125000e-02
-4.607821e-06,-3.375000e-02
-4.599821e-06,6.250000e-03
-4.591821e-06,-1.000000e-02
-4.583821e-06,2.375000e-02
-4.575821e-06,1.250000e-03
-4.567821e-06,1.000000e-02
-4.559821e-06,-6.250000e-03
-4.551821e-06,8.750000e-03
-4.543821e-06,2.500000e-03
-4.535821e-06,7.500000e-03
-4.527821e-06,-1.875000e-02
-4.519821e-06,1.125000e-02
-4.511821e-06,2.500000e-03
-4.503821e-06,2.250000e-02
-4.495821e-06,-1.375000e-02
-4.487821e-06,3.625000e-02
-4.479821e-06,-3.750000e-02
-4.471821e-06,1.625000e-02
-4.463821e-06,-2.250000e-02
-4.455821e-06,2.000000e-02
-4.447821e-06,-2.625000e-02
-4.439821e-06,-2.500000e-03
-4.431821e-06,-1.500000e-02
-4.423821e-06,2.500000e-02
-4.415821e-06,-6.250000e-03
-4.407821e-06,-3.750000e-03
-4.399821e-06,-1.625000e-02
-4.391821e-06,3.875000e-02
-4.383821e-06,-1.250000e-02
-4.375821e-06,1.125000e-02
-4.367821e-06,-1.125000e-02
-4.359821e-06,1.375000e-02
-4.351821e-06,-2.250000e-02
-4.343821e-06,2.500000e-02
-4.335821e-06,-2.625000e-02
-4.327821e-06,1.750000e-02
-4.319821e-06,-3.750000e-03
-4.311821e-06,-3.750000e-03
-4.303821e-06,-1.750000e-02
-4.295821e-06,-1.125000e-02
-4.287821e-06,-5.000000e-03
-4.279821e-06,2.125000e-02
-4.271821e-06,2.500000e-03
-4.263821e-06,1.500000e-02
-4.255821e-06,-1.750000e-02
-4.247821e-06,2.500000e-03
-4.239821e-06,-1.625000e-02
-4.231821e-06,2.375000e-02
-4.223821e-06,-2.875000e-02
-4.215821e-06,1.625000e-02
-4.207821e-06,-3.750000e-03
-4.199821e-06,8.750000e-03
-4.191821e-06,-6.250000e-03
-4.183821e-06,0.000000e+00
-4.175821e-06,-2.000000e-02
-4.167821e-06,1.875000e-02
-4.159821e-06,-2.000000e-02
-4.151821e-06,1.000000e-02
-4.143821e-06,-1.875000e-02
-4.135821e-06,7.500000e-03
-4.127821e-06,-6.250000e-03
-4.119821e-06,-1.125000e-02
-4.111821e-06,-1.250000e-02
-4.103821e-06,-3.750000e-03
-4.095821e-06,-2.000000e-02
-4.087821e-06,1.250000e-02
-4.079821e-06,-2.000000e-02
-4.071821e-06,2.875000e-02
-4.063821e-06,-2.000000e-02
-4.055821e-06,7.500000e-03
-4.047821e-06,0.000000e+00
-4.039821e-06,1.250000e-03
-4.031821e-06,-3.375000e-02
-4.023821e-06,2.625000e-02
-4.015821e-06,-1.000000e-02
-4.007821e-06,2.875000e-02
-3.999821e-06,-7.500000e-03
-3.991821e-06,1.875000e-02
-3.983821e-06,1.125000e-02
-3.975821e-06,2.375000e-02
-3.967821e-06,-2.375000e-02
-3.959821e-06,1.625000e-02
-3.951821e-06,-1.250000e-02
-3.943821e-06,2.375000e-02
-3.935821e-06,-2.125000e-02
-3.927821e-06,1.625000e-02
-3.919821e-06,-1.250000e-02
-3.911821e-06,1.625000e-02
-3.903821e-06,-3.250000e-02
-3.895821e-06,3.125000e-02
-3.887821e-06,-1.250000e-02
-3.879821e-06,-2.500000e-03
-3.871821e-06,-1.000000e-02
-3.863821e-06,2.500000e-02
-3.855821e-06,-2.750000e-02
-3.847821e-06,3.750000e-03
-3.839821e-06,-2.375000e-02
-3.831821e-06,3.750000e-03
