Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,8.000000e-09
Record Length,1250
Zero Index,624.252656
Vertical Units,V

TIME,CH3
-4.994021e-06,-7.440625e-01
-4.986021e-06,-7.437500e-01
-4.978021e-06,-7.484375e-01
-4.970021e-06,-7.440625e-01
-4.962021e-06,-7.534375e-01
-4.954021e-06,-7.237500e-01
-4.946021e-06,-7.415625e-01
-4.938021e-06,-7.281250e-01
-4.930021e-06,-7.537500e-01
-4.922021e-06,-7.446875e-01
-4.914021e-06,-7.559375e-01
-4.906021e-06,-7.375000e-01
-4.898021e-06,-7.478125e-01
-4.890021e-06,-7.256250e-01
-4.882021e-06,-7.462500e-01
-4.874021e-06,-7.425000e-01
-4.866021e-06,-7.418750e-01
-4.858021e-06,-7.384375e-01
-4.850021e-06,-7.575000e-01
-4.842021e-06,-7.293750e-01
-4.834021e-06,-7.506250e-01
-4.826021e-06,-7.353125e-01
-4.818021e-06,-7.368750e-01
-4.810021e-06,-7.362500e-01
-4.802021e-06,-7.568750e-01
-4.794021e-06,-7.421875e-01
-4.786021e-06,-7.446875e-01
-4.778021e-06,-7.225000e-01
-4.770021e-06,-7.337500e-01
-4.762021e-06,-7.234375e-01
-4.754021e-06,-7.515625e-01
-4.746021e-06,-7.396875e-01
-4.738021e-06,-7.390625e-01
-4.730021e-06,-7.387500e-01
-4.722021e-06,-7.559375e-01
-4.714021e-06,-7.221875e-01
-4.706021e-06,-7.512500e-01
-4.698021e-06,-7.281250e-01
-4.690021e-06,-7.531250e-01
-4.682021e-06,-7.287500e-01
-4.674021e-06,-7.518750e-01
-4.666021e-06,-7.471875e-01
-4.658021e-06,-7.581250e-01
-4.650021e-06,-7.296875e-01
-4.642021e-06,-7.487500e-01
-4.634021e-06,-7.190625e-01
-4.626021e-06,-7.578125e-01
-4.618021e-06,-7.515625e-01
-4.610021e-06,-7.534375e-01
-4.602021e-06,-7.381250e-01
-4.594021e-06,-7.581250e-01
-4.586021e-06,-7.290625e-01
-4.578021e-06,-7.600000e-01
-4.570021e-06,-7.371875e-01
-4.562021e-06,-7.525000e-01
-4.554021e-06,-7.387500e-01
-4.546021e-06,-7.609375e-01
-4.538021e-06,-7.312500e-01
-4.530021e-06,-7.475000e-01
-4.522021e-06,-7.378125e-01
-4.514021e-06,-7.462500e-01
-4.506021e-06,-7.218750e-01
-4.498021e-06,-7.371875e-01
-4.490021e-06,-7.415625e-01
-4.482021e-06,-7.550000e-01
-4.474021e-06,-7.340625e-01
-4.466021e-06,-7.475000e-01
-4.458021e-06,-7.234375e-01
-4.450021e-06,-7.437500e-01
-4.442021e-06,-7.346875e-01
-4.434021e-06,-7.365625e-01
-4.426021e-06,-7.221875e-01
-4.418021e-06,-7.593750e-01
-4.410021e-06,-7.268750e-01
-4.402021e-06,-7.546875e-01
-4.394021e-06,-7.321875e-01
-4.386021e-06,-7.362500e-01
-4.378021e-06,-7.250000e-01
-4.370021e-06,-7.518750e-01
-4.362021e-06,-7.443750e-01
-4.354021e-06,-7.362500e-01
-4.346021e-06,-7.406250e-01
-4.338021e-06,-7.556250e-01
-4.330021e-06,-7.290625e-01
-4.322021e-06,-7.390625e-01
-4.314021e-06,-7.318750e-01
-4.306021e-06,-7.375000e-01
-4.298021e-06,-7.312500e-01
-4.290021e-06,-7.565625e-01
-4.282021e-06,-7.390625e-01
-4.274021e-06,-7.550000e-01
-4.266021e-06,-7.181250e-01
-4.258021e-06,-7.425000e-01
-4.250021e-06,-7.215625e-01
-4.242021e-06,-7.537500e-01
-4.234021e-06,-7.481250e-01
-4.226021e-06,-7.437500e-01
-4.218021e-06,-7.496875e-01
-4.210021e-06,-7.681250e-01
-4.202021e-06,-7.331250e-01
-4.194021e-06,-7.496875e-01
-4.186021e-06,-7.321875e-01
-4.178021e-06,-7.531250e-01
-4.170021e-06,-7.287500e-01
-4.162021e-06,-7.546875e-01
-4.154021e-06,-7.387500e-01
-4.146021e-06,-7.587500e-01
-4.138021e-06,-7.246875e-01
-4.130021e-06,-7.375000e-01
-4.122021e-06,-7.175000e-01
-4.114021e-06,-7.518750e-01
-4.106021e-06,-7.415625e-01
-4.098021e-06,-7.431250e-01
-4.090021e-06,-7.378125e-01
-4.082021e-06,-7.481250e-01
-4.074021e-06,-7.362500e-01
-4.066021e-06,-7.356250e-01
-4.058021e-06,-7.296875e-01
-4.050021e-06,-7.384375e-01
-4.042021e-06,-7.265625e-01
-4.034021e-06,-7.459375e-01
-4.026021e-06,-7.312500e-01
-4.018021e-06,-7.528125e-01
-4.010021e-06,-7.415625e-01
-4.002021e-06,-7.540625e-01
-3.994021e-06,-7.184375e-01
-3.986021e-06,-7.400000e-01
-3.978021e-06,-7.381250e-01
-3.970021e-06,-7.475000e-01
-3.962021e-06,-7.350000e-01
-3.954021e-06,-7.637500e-01
-3.946021e-06,-7.318750e-01
-3.938021e-06,-7.493750e-01
-3.930021e-06,-7.240625e-01
-3.922021e-06,-7.475000e-01
-3.914021e-06,-7.387500e-01
-3.906021e-06,-7.546875e-01
-3.898021e-06,-7.318750e-01
-3.890021e-06,-7.543750e-01
-3.882021e-06,-7.343750e-01
-3.874021e-06,-7.400000e-01
-3.866021e-06,-7.162500e-01
-3.858021e-06,-7.518750e-01
