Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,8.000000e-09
Record Length,1250
Zero Index,624.350000
Vertical Units,V

TIME,CH1
-4.994800e-06,-2.000000e-02
-4.986800e-06,8.750000e-03
-4.978800e-06,-1.250000e-03
-4.970800e-06,1.375000e-02
-4.962800e-06,-2.500000e-02
-4.954800e-06,2.625000e-02
-4.946800e-06,-1.000000e-02
-4.938800e-06,1.625000e-02
-4.930800e-06,-3.750000e-03
-4.922800e-06,-1.250000e-03
-4.914800e-06,-2.000000e-02
-4.906800e-06,-1.000000e-02
-4.898800e-06,-1.250000e-02
-4.890800e-06,3.750000e-03
-4.882800e-06,-1.250000e-03
-4.874800e-06,3.250000e-02
-4.866800e-06,-1.250000e-02
-4.858800e-06,-2.500000e-03
-4.850800e-06,-3.875000e-02
-4.842800e-06,1.375000e-02
-4.834800e-06,-2.875000e-02
-4.826800e-06,2.125000e-02
-4.818800e-06,-3.125000e-02
-4.810800e-06,2.250000e-02
-4.802800e-06,-1.125000e-02
-4.794800e-06,8.750000e-03
-4.786800e-06,-3.125000e-02
-4.778800e-06,-3.750000e-03
-4.770800e-06,6.250000e-03
-4.762800e-06,2.000000e-02
-4.754800e-06,-8.750000e-03
-4.746800e-06,1.625000e-02
-4.738800e-06,-2.000000e-02
-4.730800e-06,8.750000e-03
-4.722800e-06,-1.875000e-02
-4.714800e-06,1.250000e-02
-4.706800e-06,-1.250000e-02
-4.698800e-06,2.375000e-02
-4.690800e-06,5.000000e-03
-4.682800e-06,-6.250000e-03
-4.674800e-06,-1.875000e-02
-4.666800e-06,2.375000e-02
-4.658800e-06,-1.875000e-02
-4.650800e-06,-2.500000e-03
-4.642800e-06,5.000000e-03
-4.634800e-06,1.000000e-02
-4.626800e-06,-1.375000e-02
-4.618800e-06,8.750000e-03
-4.610800e-06,-1.375000e-02
-4.602800e-06,2.125000e-02
-4.594800e-06,-1.500000e-02
-4.586800e-06,8.750000e-03
-4.578800e-06,-1.750000e-02
-4.570800e-06,3.750000e-03
-4.562800e-06,-1.875000e-02
-4.554800e-06,0.000000e+00
-4.546800e-06,1.000000e-02
-4.538800e-06,2.375000e-02
-4.530800e-06,-8.750000e-03
-4.522800e-06,3.750000e-03
-4.514800e-06,-1.000000e-02
-4.506800e-06,1.750000e-02
-4.498800e-06,-1.125000e-02
-4.490800e-06,5.000000e-03
-4.482800e-06,-6.250000e-03
-4.474800e-06,1.875000e-02
-4.466800e-06,-1.250000e-02
-4.458800e-06,5.000000e-03
-4.450800e-06,-2.875000e-02
-4.442800e-06,7.500000e-03
-4.434800e-06,-1.250000e-03
-4.426800e-06,1.125000e-02
-4.418800e-06,-2.125000e-02
-4.410800e-06,-1.250000e-03
-4.402800e-06,-1.125000e-02
-4.394800e-06,-2.500000e-03
-4.386800e-06,-1.000000e-02
-4.378800e-06,2.625000e-02
-4.370800e-06,-2.125000e-02
-4.362800e-06,6.250000e-03
-4.354800e-06,-1.500000e-02
-4.346800e-06,1.750000e-02
-4.338800e-06,-3.500000e-02
-4.330800e-06,2.750000e-02
-4.322800e-06,-3.500000e-02
-4.314800e-06,2.375000e-02
-4.306800e-06,7.500000e-03
-4.298800e-06,3.750000e-03
-4.290800e-06,-2.625000e-02
-4.282800e-06,1.250000e-02
-4.274800e-06,-1.875000e-02
-4.266800e-06,2.000000e-02
-4.258800e-06,-1.875000e-02
-4.250800e-06,3.000000e-02
-4.242800e-06,-1.375000e-02
-4.234800e-06,3.750000e-03
-4.226800e-06,-1.875000e-02
-4.218800e-06,7.500000e-03
-4.210800e-06,-5.000000e-02
-4.202800e-06,1.250000e-03
-4.194800e-06,-2.250000e-02
-4.186800e-06,1.250000e-02
-4.178800e-06,3.750000e-03
-4.170800e-06,1.250000e-02
-4.162800e-06,-1.625000e-02
-4.154800e-06,1.000000e-02
-4.146800e-06,-2.375000e-02
-4.138800e-06,0.000000e+00
-4.130800e-06,-2.500000e-03
-4.122800e-06,2.125000e-02
-4.114800e-06,-1.125000e-02
-4.106800e-06,-3.750000e-03
-4.098800e-06,-2.875000e-02
-4.090800e-06,1.875000e-02
-4.082800e-06,-1.625000e-02
-4.074800e-06,-2.500000e-03
-4.066800e-06,-1.000000e-02
-4.058800e-06,1.750000e-02
-4.050800e-06,-1.125000e-02
-4.042800e-06,1.250000e-03
-4.034800e-06,-1.375000e-02
-4.026800e-06,0.000000e+00
-4.018800e-06,-4.125000e-02
-4.010800e-06,1.875000e-02
-4.002800e-06,-6.250000e-03
-3.994800e-06,6.250000e-03
-3.986800e-06,3.750000e-03
-3.978800e-06,2.500000e-02
-3.970800e-06,-3.500000e-02
-3.962800e-06,-1.250000e-02
-3.954800e-06,-1.625000e-02
-3.946800e-06,1.625000e-02
-3.938800e-06,-8.750000e-03
-3.930800e-06,2.625000e-02
-3.922800e-06,-7.500000e-03
-3.914800e-06,1.250000e-02
-3.906800e-06,-2.375000e-02
-3.898800e-06,3.000000e-02
-3.890800e-06,-3.875000e-02
-3.882800e-06,3.750000e-03
-3.874800e-06,-1.250000e-02
-3.866800e-06,2.375000e-02
-3.858800e-06,-1.375000e-02
-3.850800e-06,0.000000e+00
-3.842800e-06,-3.625000e-02
-3.834800e-06,1.375000e-02
