Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,8.000000e-09
Record Length,1250
Zero Index,624.395156
Vertical Units,V

TIME,CH1
-4.995161e-06,2.125000e-02
-4.987161e-06,-1.750000e-02
-4.979161e-06,2.750000e-02
-4.971161e-06,8.750000e-03
-4.963161e-06,4.125000e-02
-4.955161e-06,3.750000e-03
-4.947161e-06,3.125000e-02
-4.939161e-06,-2.000000e-02
-4.931161e-06,1.875000e-02
-4.923161e-06,-1.000000e-02
-4.915161e-06,6.250000e-03
-4.907161e-06,-2.125000e-02
-4.899161e-06,1.750000e-02
-4.891161e-06,-2.125000e-02
-4.883161e-06,1.750000e-02
-4.875161e-06,-7.500000e-03
-4.867161e-06,3.500000e-02
-4.859161e-06,-1.500000e-02
-4.851161e-06,1.875000e-02
-4.843161e-06,-1.375000e-02
-4.835161e-06,1.125000e-02
-4.827161e-06,-1.250000e-02
-4.819161e-06,-1.000000e-02
-4.811161e-06,-1.875000e-02
-4.803161e-06,1.125000e-02
-4.795161e-06,-2.000000e-02
-4.787161e-06,1.750000e-02
-4.779161e-06,-1.625000e-02
-4.771161e-06,3.000000e-02
-4.763161e-06,-2.500000e-03
-4.755161e-06,2.000000e-02
-4.747161e-06,-1.250000e-03
-4.739161e-06,2.875000e-02
-4.731161e-06,-8.750000e-03
-4.723161e-06,1.250000e-02
-4.715161e-06,-2.375000e-02
-4.707161e-06,1.750000e-02
-4.699161e-06,-2.500000e-03
-4.691161e-06,3.125000e-02
-4.683161e-06,-3.375000e-02
-4.675161e-06,2.000000e-02
-4.667161e-06,-2.125000e-02
-4.659161e-06,1.000000e-02
-4.651161e-06,0.000000e+00
-4.643161e-06,2.125000e-02
-4.635161e-06,-3.750000e-03
-4.627161e-06,1.875000e-02
-4.619161e-06,0.000000e+00
-4.611161e-06,3.000000e-02
-4.603161e-06,-2.250000e-02
-4.595161e-06,2.500000e-02
-4.587161e-06,-5.000000e-03
-4.579161e-06,6.250000e-03
-4.571161e-06,-1.750000e-02
-4.563161e-06,2.250000e-02
-4.555161e-06,-1.500000e-02
-4.547161e-06,2.500000e-03
-4.539161e-06,-2.000000e-02
-4.531161e-06,1.625000e-02
-4.523161e-06,-3.375000e-02
-4.515161e-06,2.625000e-02
-4.507161e-06,-1.875000e-02
-4.499161e-06,1.375000e-02
-4.491161e-06,-1.250000e-03
-4.483161e-06,1.500000e-02
-4.475161e-06,-2.625000e-02
-4.467161e-06,1.250000e-02
-4.459161e-06,-6.250000e-03
-4.451161e-06,2.625000e-02
-4.443161e-06,-1.375000e-02
-4.435161e-06,6.250000e-03
-4.427161e-06,-1.000000e-02
-4.419161e-06,1.875000e-02
-4.411161e-06,-1.125000e-02
-4.403161e-06,2.000000e-02
-4.395161e-06,-3.250000e-02
-4.387161e-06,7.500000e-03
-4.379161e-06,-7.500000e-03
-4.371161e-06,2.500000e-02
-4.363161e-06,-1.000000e-02
-4.355161e-06,3.125000e-02
-4.347161e-06,-7.500000e-03
-4.339161e-06,8.750000e-03
-4.331161e-06,-1.500000e-02
-4.323161e-06,1.875000e-02
-4.315161e-06,7.500000e-03
-4.307161e-06,-2.750000e-02
-4.299161e-06,-1.625000e-02
-4.291161e-06,1.125000e-02
-4.283161e-06,-2.875000e-02
-4.275161e-06,1.375000e-02
-4.267161e-06,-3.125000e-02
-4.259161e-06,2.000000e-02
-4.251161e-06,-6.250000e-03
-4.243161e-06,1.625000e-02
-4.235161e-06,-3.375000e-02
-4.227161e-06,2.250000e-02
-4.219161e-06,-6.250000e-03
-4.211161e-06,1.500000e-02
-4.203161e-06,-1.375000e-02
-4.195161e-06,2.000000e-02
-4.187161e-06,-1.875000e-02
-4.179161e-06,-1.250000e-03
-4.171161e-06,-2.000000e-02
-4.163161e-06,1.250000e-02
-4.155161e-06,-4.000000e-02
-4.147161e-06,3.750000e-02
-4.139161e-06,-1.375000e-02
-4.131161e-06,2.625000e-02
-4.123161e-06,-5.000000e-03
-4.115161e-06,0.000000e+00
-4.107161e-06,-2.375000e-02
-4.099161e-06,1.375000e-02
-4.091161e-06,-1.500000e-02
-4.083161e-06,1.625000e-02
-4.075161e-06,-1.125000e-02
-4.067161e-06,4.250000e-02
-4.059161e-06,-8.750000e-03
-4.051161e-06,2.125000e-02
-4.043161e-06,-4.000000e-02
-4.035161e-06,2.000000e-02
-4.027161e-06,-1.625000e-02
-4.019161e-06,1.750000e-02
-4.011161e-06,-6.250000e-03
-4.003161e-06,2.000000e-02
-3.995161e-06,-1.625000e-02
-3.987161e-06,6.250000e-03
-3.979161e-06,1.000000e-02
-3.971161e-06,7.500000e-03
-3.963161e-06,-1.375000e-02
-3.955161e-06,1.750000e-02
-3.947161e-06,1.375000e-02
-3.939161e-06,1.625000e-02
-3.931161e-06,-7.500000e-03
-3.923161e-06,7.500000e-03
-3.915161e-06,-1.625000e-02
-3.907161e-06,1.000000e-02
-3.899161e-06,-2.250000e-02
-3.891161e-06,1.250000e-02
-3.883161e-06,-2.500000e-03
-3.875161e-06,2.250000e-02
-3.867161e-06,-2.500000e-03
-3.859161e-06,1.250000e-03
-3.851161e-06,-2.375000e-02
-3.843161e-06,1.000000e-02
-3.835161e-06,-2.125000e-02
-3.827161e-06,3.750000e-03
