Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,8.000000e-09
Record Length,1250
Zero Index,624.735156
Vertical Units,V

TIME,CH1
-4.997881e-06,8.750000e-03
-4.989881e-06,1.375000e-02
-4.981881e-06,-1.000000e-02
-4.973881e-06,5.000000e-03
-4.965881e-06,-3.250000e-02
-4.957881e-06,-1.125000e-02
-4.949881e-06,-8.750000e-03
-4.941881e-06,1.750000e-02
-4.933881e-06,-8.750000e-03
-4.925881e-06,1.250000e-02
-4.917881e-06,-2.750000e-02
-4.909881e-06,1.750000e-02
-4.901881e-06,-2.750000e-02
-4.893881e-06,3.750000e-03
-4.885881e-06,-3.750000e-03
-4.877881e-06,2.625000e-02
-4.869881e-06,0.000000e+00
-4.861881e-06,8.750000e-03
-4.853881e-06,-6.250000e-03
-4.845881e-06,4.125000e-02
-4.837881e-06,-2.000000e-02
-4.829881e-06,8.750000e-03
-4.821881e-06,-1.125000e-02
-4.813881e-06,3.625000e-02
-4.805881e-06,-2.625000e-02
-4.797881e-06,1.750000e-02
-4.789881e-06,-2.125000e-02
-4.781881e-06,1.125000e-02
-4.773881e-06,-2.500000e-03
-4.765881e-06,1.375000e-02
-4.757881e-06,1.000000e-02
-4.749881e-06,1.875000e-02
-4.741881e-06,-1.750000e-02
-4.733881e-06,1.750000e-02
-4.725881e-06,-2.250000e-02
-4.717881e-06,1.125000e-02
-4.709881e-06,-5.000000e-03
-4.701881e-06,3.000000e-02
-4.693881e-06,-1.625000e-02
-4.685881e-06,1.500000e-02
-4.677881e-06,-3.750000e-02
-4.669881e-06,2.000000e-02
-4.661881e-06,-2.500000e-02
-4.653881e-06,3.750000e-03
-4.645881e-06,-3.000000e-02
-4.637881e-06,1.500000e-02
-4.629881e-06,-6.250000e-03
-4.621881e-06,3.875000e-02
-4.613881e-06,-1.750000e-02
-4.605881e-06,2.375000e-02
-4.597881e-06,-1.250000e-03
-4.589881e-06,2.875000e-02
-4.581881e-06,-1.125000e-02
-4.573881e-06,2.750000e-02
-4.565881e-06,-1.750000e-02
-4.557881e-06,5.000000e-03
-4.549881e-06,-6.250000e-03
-4.541881e-06,3.375000e-02
-4.533881e-06,0.000000e+00
-4.525881e-06,-5.000000e-03
-4.517881e-06,-2.000000e-02
-4.509881e-06,5.000000e-03
-4.501881e-06,2.500000e-03
-4.493881e-06,2.250000e-02
-4.485881e-06,-6.250000e-03
-4.477881e-06,3.750000e-03
-4.469881e-06,-1.000000e-02
-4.461881e-06,-5.000000e-03
-4.453881e-06,-1.875000e-02
-4.445881e-06,8.750000e-03
-4.437881e-06,-3.250000e-02
-4.429881e-06,1.875000e-02
-4.421881e-06,-1.750000e-02
-4.413881e-06,3.250000e-02
-4.405881e-06,1.250000e-02
-4.397881e-06,-1.250000e-02
-4.389881e-06,-1.250000e-03
-4.381881e-06,5.000000e-03
-4.373881e-06,5.000000e-03
-4.365881e-06,1.375000e-02
-4.357881e-06,-8.750000e-03
-4.349881e-06,6.250000e-03
-4.341881e-06,-6.250000e-03
-4.333881e-06,6.250000e-03
-4.325881e-06,-1.125000e-02
-4.317881e-06,1.250000e-02
-4.309881e-06,1.250000e-03
-4.301881e-06,3.750000e-03
-4.293881e-06,2.500000e-03
-4.285881e-06,4.000000e-02
-4.277881e-06,-1.250000e-02
-4.269881e-06,1.250000e-03
-4.261881e-06,-3.750000e-03
-4.253881e-06,1.375000e-02
-4.245881e-06,-2.500000e-02
-4.237881e-06,2.250000e-02
-4.229881e-06,-1.000000e-02
-4.221881e-06,1.750000e-02
-4.213881e-06,1.375000e-02
-4.205881e-06,1.125000e-02
-4.197881e-06,-1.250000e-02
-4.189881e-06,6.250000e-03
-4.181881e-06,-2.500000e-02
-4.173881e-06,4.625000e-02
-4.165881e-06,-7.500000e-03
-4.157881e-06,3.125000e-02
-4.149881e-06,-2.000000e-02
-4.141881e-06,4.375000e-02
-4.133881e-06,-2.000000e-02
-4.125881e-06,2.875000e-02
-4.117881e-06,-5.000000e-03
-4.109881e-06,1.500000e-02
-4.101881e-06,1.750000e-02
-4.093881e-06,1.000000e-02
-4.085881e-06,-1.250000e-02
-4.077881e-06,2.875000e-02
-4.069881e-06,-2.250000e-02
-4.061881e-06,3.250000e-02
-4.053881e-06,-3.000000e-02
-4.045881e-06,1.000000e-02
-4.037881e-06,0.000000e+00
-4.029881e-06,1.125000e-02
-4.021881e-06,1.250000e-02
-4.013881e-06,1.375000e-02
-4.005881e-06,-7.500000e-03
-3.997881e-06,2.250000e-02
-3.989881e-06,-5.000000e-03
-3.981881e-06,4.250000e-02
-3.973881e-06,1.250000e-03
-3.965881e-06,1.625000e-02
-3.957881e-06,-1.375000e-02
-3.949881e-06,3.000000e-02
-3.941881e-06,-1.125000e-02
-3.933881e-06,2.125000e-02
-3.925881e-06,-1.000000e-02
-3.917881e-06,1.125000e-02
-3.909881e-06,-1.500000e-02
-3.901881e-06,3.375000e-02
-3.893881e-06,-1.125000e-02
-3.885881e-06,1.750000e-02
-3.877881e-06,-1.750000e-02
-3.869881e-06,8.750000e-03
-3.861881e-06,-1.250000e-03
-3.853881e-06,2.750000e-02
-3.845881e-06,-3.750000e-03
-3.837881e-06,0.000000e+00
-3.829881e-06,-2.625000e-02
