Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,8.000000e-09
Record Length,1250
Zero Index,624.365156
Vertical Units,V

TIME,CH3
-4.994921e-06,-7.484375e-01
-4.986921e-06,-7.437500e-01
-4.978921e-06,-7.287500e-01
-4.970921e-06,-7.428125e-01
-4.962921e-06,-7.162500e-01
-4.954921e-06,-7.381250e-01
-4.946921e-06,-7.281250e-01
-4.938921e-06,-7.334375e-01
-4.930921e-06,-7.287500e-01
-4.922921e-06,-7.371875e-01
-4.914921e-06,-7.268750e-01
-4.906921e-06,-7.500000e-01
-4.898921e-06,-7.268750e-01
-4.890921e-06,-7.393750e-01
-4.882921e-06,-7.065625e-01
-4.874921e-06,-7.350000e-01
-4.866921e-06,-7.331250e-01
-4.858921e-06,-7.350000e-01
-4.850921e-06,-7.221875e-01
-4.842921e-06,-7.543750e-01
-4.834921e-06,-7.181250e-01
-4.826921e-06,-7.393750e-01
-4.818921e-06,-7.303125e-01
-4.810921e-06,-7.365625e-01
-4.802921e-06,-7.300000e-01
-4.794921e-06,-7.487500e-01
-4.786921e-06,-7.300000e-01
-4.778921e-06,-7.503125e-01
-4.770921e-06,-7.225000e-01
-4.762921e-06,-7.425000e-01
-4.754921e-06,-7.271875e-01
-4.746921e-06,-7.515625e-01
-4.738921e-06,-7.375000e-01
-4.730921e-06,-7.337500e-01
-4.722921e-06,-7.412500e-01
-4.714921e-06,-7.465625e-01
-4.706921e-06,-7.368750e-01
-4.698921e-06,-7.465625e-01
-4.690921e-06,-7.265625e-01
-4.682921e-06,-7.378125e-01
-4.674921e-06,-7.312500e-01
-4.666921e-06,-7.437500e-01
-4.658921e-06,-7.109375e-01
-4.650921e-06,-7.525000e-01
-4.642921e-06,-7.318750e-01
-4.634921e-06,-7.437500e-01
-4.626921e-06,-7.315625e-01
-4.618921e-06,-7.378125e-01
-4.610921e-06,-7.440625e-01
-4.602921e-06,-7.503125e-01
-4.594921e-06,-7.284375e-01
-4.586921e-06,-7.531250e-01
-4.578921e-06,-7.234375e-01
-4.570921e-06,-7.509375e-01
-4.562921e-06,-7.225000e-01
-4.554921e-06,-7.371875e-01
-4.546921e-06,-7.350000e-01
-4.538921e-06,-7.578125e-01
-4.530921e-06,-7.240625e-01
-4.522921e-06,-7.587500e-01
-4.514921e-06,-7.306250e-01
-4.506921e-06,-7.525000e-01
-4.498921e-06,-7.181250e-01
-4.490921e-06,-7.487500e-01
-4.482921e-06,-7.325000e-01
-4.474921e-06,-7.500000e-01
-4.466921e-06,-7.362500e-01
-4.458921e-06,-7.471875e-01
-4.450921e-06,-7.268750e-01
-4.442921e-06,-7.562500e-01
-4.434921e-06,-7.150000e-01
-4.426921e-06,-7.384375e-01
-4.418921e-06,-7.209375e-01
-4.410921e-06,-7.468750e-01
-4.402921e-06,-7.478125e-01
-4.394921e-06,-7.509375e-01
-4.386921e-06,-7.337500e-01
-4.378921e-06,-7.368750e-01
-4.370921e-06,-7.118750e-01
-4.362921e-06,-7.356250e-01
-4.354921e-06,-7.428125e-01
-4.346921e-06,-7.368750e-01
-4.338921e-06,-7.368750e-01
-4.330921e-06,-7.459375e-01
-4.322921e-06,-7.190625e-01
-4.314921e-06,-7.453125e-01
-4.306921e-06,-7.296875e-01
-4.298921e-06,-7.428125e-01
-4.290921e-06,-7.218750e-01
-4.282921e-06,-7.431250e-01
-4.274921e-06,-7.343750e-01
-4.266921e-06,-7.615625e-01
-4.258921e-06,-7.331250e-01
-4.250921e-06,-7.400000e-01
-4.242921e-06,-7.153125e-01
-4.234921e-06,-7.362500e-01
-4.226921e-06,-7.312500e-01
-4.218921e-06,-7.478125e-01
-4.210921e-06,-7.387500e-01
-4.202921e-06,-7.534375e-01
-4.194921e-06,-7.293750e-01
-4.186921e-06,-7.443750e-01
-4.178921e-06,-7.243750e-01
-4.170921e-06,-7.296875e-01
-4.162921e-06,-7.218750e-01
-4.154921e-06,-7.540625e-01
-4.146921e-06,-7.287500e-01
-4.138921e-06,-7.459375e-01
-4.130921e-06,-7.343750e-01
-4.122921e-06,-7.512500e-01
-4.114921e-06,-7.034375e-01
-4.106921e-06,-7.456250e-01
-4.098921e-06,-7.415625e-01
-4.090921e-06,-7.421875e-01
-4.082921e-06,-7.368750e-01
-4.074921e-06,-7.543750e-01
-4.066921e-06,-7.212500e-01
-4.058921e-06,-7.425000e-01
-4.050921e-06,-7.331250e-01
-4.042921e-06,-7.362500e-01
-4.034921e-06,-7.350000e-01
-4.026921e-06,-7.593750e-01
-4.018921e-06,-7.287500e-01
-4.010921e-06,-7.478125e-01
-4.002921e-06,-7.268750e-01
-3.994921e-06,-7.409375e-01
-3.986921e-06,-7.256250e-01
-3.978921e-06,-7.503125e-01
-3.970921e-06,-7.375000e-01
-3.962921e-06,-7.493750e-01
-3.954921e-06,-7.481250e-01
-3.946921e-06,-7.493750e-01
-3.938921e-06,-7.315625e-01
-3.930921e-06,-7.481250e-01
-3.922921e-06,-7.256250e-01
-3.914921e-06,-7.484375e-01
-3.906921e-06,-7.371875e-01
-3.898921e-06,-7.465625e-01
-3.890921e-06,-7.262500e-01
-3.882921e-06,-7.459375e-01
-3.874921e-06,-7.306250e-01
-3.866921e-06,-7.418750e-01
-3.858921e-06,-7.143750e-01
