Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,8.000000e-09
Record Length,1250
Zero Index,624.730156
Vertical Units,V

TIME,CH3
-4.997841e-06,-7.271875e-01
-4.989841e-06,-7.562500e-01
-4.981841e-06,-7.190625e-01
-4.973841e-06,-7.475000e-01
-4.965841e-06,-7.418750e-01
-4.957841e-06,-7.487500e-01
-4.949841e-06,-7.237500e-01
-4.941841e-06,-7.428125e-01
-4.933841e-06,-7.171875e-01
-4.925841e-06,-7.515625e-01
-4.917841e-06,-7.262500e-01
-4.909841e-06,-7.443750e-01
-4.901841e-06,-7.275000e-01
-4.893841e-06,-7.550000e-01
-4.885841e-06,-7.343750e-01
-4.877841e-06,-7.534375e-01
-4.869841e-06,-7.262500e-01
-4.861841e-06,-7.381250e-01
-4.853841e-06,-7.175000e-01
-4.845841e-06,-7.475000e-01
-4.837841e-06,-7.321875e-01
-4.829841e-06,-7.509375e-01
-4.821841e-06,-7.278125e-01
-4.813841e-06,-7.487500e-01
-4.805841e-06,-7.300000e-01
-4.797841e-06,-7.528125e-01
-4.789841e-06,-7.318750e-01
-4.781841e-06,-7.318750e-01
-4.773841e-06,-7.325000e-01
-4.765841e-06,-7.434375e-01
-4.757841e-06,-7.237500e-01
-4.749841e-06,-7.531250e-01
-4.741841e-06,-7.303125e-01
-4.733841e-06,-7.475000e-01
-4.725841e-06,-7.325000e-01
-4.717841e-06,-7.428125e-01
-4.709841e-06,-7.375000e-01
-4.701841e-06,-7.543750e-01
-4.693841e-06,-7.431250e-01
-4.685841e-06,-7.484375e-01
-4.677841e-06,-7.225000e-01
-4.669841e-06,-7.328125e-01
-4.661841e-06,-7.343750e-01
-4.653841e-06,-7.300000e-01
-4.645841e-06,-7.318750e-01
-4.637841e-06,-7.421875e-01
-4.629841e-06,-7.337500e-01
-4.621841e-06,-7.453125e-01
-4.613841e-06,-7.187500e-01
-4.605841e-06,-7.418750e-01
-4.597841e-06,-7.150000e-01
-4.589841e-06,-7.412500e-01
-4.581841e-06,-7.312500e-01
-4.573841e-06,-7.500000e-01
-4.565841e-06,-7.312500e-01
-4.557841e-06,-7.484375e-01
-4.549841e-06,-7.337500e-01
-4.541841e-06,-7.434375e-01
-4.533841e-06,-7.312500e-01
-4.525841e-06,-7.409375e-01
-4.517841e-06,-7.362500e-01
-4.509841e-06,-7.578125e-01
-4.501841e-06,-7.221875e-01
-4.493841e-06,-7.575000e-01
-4.485841e-06,-7.306250e-01
-4.477841e-06,-7.412500e-01
-4.469841e-06,-7.315625e-01
-4.461841e-06,-7.487500e-01
-4.453841e-06,-7.384375e-01
-4.445841e-06,-7.550000e-01
-4.437841e-06,-7.375000e-01
-4.429841e-06,-7.534375e-01
-4.421841e-06,-7.303125e-01
-4.413841e-06,-7.381250e-01
-4.405841e-06,-7.184375e-01
-4.397841e-06,-7.462500e-01
-4.389841e-06,-7.171875e-01
-4.381841e-06,-7.387500e-01
-4.373841e-06,-7.156250e-01
-4.365841e-06,-7.450000e-01
-4.357841e-06,-7.246875e-01
-4.349841e-06,-7.500000e-01
-4.341841e-06,-7.150000e-01
-4.333841e-06,-7.396875e-01
-4.325841e-06,-7.378125e-01
-4.317841e-06,-7.462500e-01
-4.309841e-06,-7.381250e-01
-4.301841e-06,-7.643750e-01
-4.293841e-06,-7.246875e-01
-4.285841e-06,-7.337500e-01
-4.277841e-06,-7.312500e-01
-4.269841e-06,-7.381250e-01
-4.261841e-06,-7.456250e-01
-4.253841e-06,-7.600000e-01
-4.245841e-06,-7.312500e-01
-4.237841e-06,-7.509375e-01
-4.229841e-06,-7.234375e-01
-4.221841e-06,-7.531250e-01
-4.213841e-06,-7.209375e-01
-4.205841e-06,-7.493750e-01
-4.197841e-06,-7.381250e-01
-4.189841e-06,-7.337500e-01
-4.181841e-06,-7.362500e-01
-4.173841e-06,-7.471875e-01
-4.165841e-06,-7.165625e-01
-4.157841e-06,-7.468750e-01
-4.149841e-06,-7.278125e-01
-4.141841e-06,-7.362500e-01
-4.133841e-06,-7.256250e-01
-4.125841e-06,-7.534375e-01
-4.117841e-06,-7.350000e-01
-4.109841e-06,-7.515625e-01
-4.101841e-06,-7.284375e-01
-4.093841e-06,-7.493750e-01
-4.085841e-06,-7.218750e-01
-4.077841e-06,-7.437500e-01
-4.069841e-06,-7.287500e-01
-4.061841e-06,-7.350000e-01
-4.053841e-06,-7.315625e-01
-4.045841e-06,-7.503125e-01
-4.037841e-06,-7.268750e-01
-4.029841e-06,-7.459375e-01
-4.021841e-06,-7.331250e-01
-4.013841e-06,-7.375000e-01
-4.005841e-06,-7.240625e-01
-3.997841e-06,-7.578125e-01
-3.989841e-06,-7.318750e-01
-3.981841e-06,-7.415625e-01
-3.973841e-06,-7.287500e-01
-3.965841e-06,-7.253125e-01
-3.957841e-06,-7.206250e-01
-3.949841e-06,-7.425000e-01
-3.941841e-06,-7.312500e-01
-3.933841e-06,-7.434375e-01
-3.925841e-06,-7.296875e-01
-3.917841e-06,-7.340625e-01
-3.909841e-06,-7.290625e-01
-3.901841e-06,-7.487500e-01
-3.893841e-06,-7.312500e-01
-3.885841e-06,-7.415625e-01
-3.877841e-06,-7.221875e-01
-3.869841e-06,-7.625000e-01
-3.861841e-06,-7.175000e-01
