Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,8.000000e-09
Record Length,1250
Zero Index,624.875156
Vertical Units,V

TIME,CH3
-4.999001e-06,-7.234375e-01
-4.991001e-06,-7.487500e-01
-4.983001e-06,-7.390625e-01
-4.975001e-06,-7.475000e-01
-4.967001e-06,-7.253125e-01
-4.959001e-06,-7.446875e-01
-4.951001e-06,-7.346875e-01
-4.943001e-06,-7.453125e-01
-4.935001e-06,-7.378125e-01
-4.927001e-06,-7.534375e-01
-4.919001e-06,-7.218750e-01
-4.911001e-06,-7.481250e-01
-4.903001e-06,-7.300000e-01
-4.895001e-06,-7.487500e-01
-4.887001e-06,-7.218750e-01
-4.879001e-06,-7.562500e-01
-4.871001e-06,-7.303125e-01
-4.863001e-06,-7.537500e-01
-4.855001e-06,-7.165625e-01
-4.847001e-06,-7.453125e-01
-4.839001e-06,-7.256250e-01
-4.831001e-06,-7.456250e-01
-4.823001e-06,-7.437500e-01
-4.815001e-06,-7.471875e-01
-4.807001e-06,-7.343750e-01
-4.799001e-06,-7.562500e-01
-4.791001e-06,-7.150000e-01
-4.783001e-06,-7.340625e-01
-4.775001e-06,-7.453125e-01
-4.767001e-06,-7.506250e-01
-4.759001e-06,-7.478125e-01
-4.751001e-06,-7.581250e-01
-4.743001e-06,-7.325000e-01
-4.735001e-06,-7.521875e-01
-4.727001e-06,-7.318750e-01
-4.719001e-06,-7.490625e-01
-4.711001e-06,-7.196875e-01
-4.703001e-06,-7.553125e-01
-4.695001e-06,-7.500000e-01
-4.687001e-06,-7.428125e-01
-4.679001e-06,-7.362500e-01
-4.671001e-06,-7.571875e-01
-4.663001e-06,-7.228125e-01
-4.655001e-06,-7.487500e-01
-4.647001e-06,-7.296875e-01
-4.639001e-06,-7.334375e-01
-4.631001e-06,-7.128125e-01
-4.623001e-06,-7.453125e-01
-4.615001e-06,-7.262500e-01
-4.607001e-06,-7.403125e-01
-4.599001e-06,-7.303125e-01
-4.591001e-06,-7.437500e-01
-4.583001e-06,-7.215625e-01
-4.575001e-06,-7.487500e-01
-4.567001e-06,-7.471875e-01
-4.559001e-06,-7.618750e-01
-4.551001e-06,-7.375000e-01
-4.543001e-06,-7.625000e-01
-4.535001e-06,-7.168750e-01
-4.527001e-06,-7.312500e-01
-4.519001e-06,-7.253125e-01
-4.511001e-06,-7.487500e-01
-4.503001e-06,-7.306250e-01
-4.495001e-06,-7.446875e-01
-4.487001e-06,-7.318750e-01
-4.479001e-06,-7.550000e-01
-4.471001e-06,-7.228125e-01
-4.463001e-06,-7.415625e-01
-4.455001e-06,-7.228125e-01
-4.447001e-06,-7.434375e-01
-4.439001e-06,-7.421875e-01
-4.431001e-06,-7.415625e-01
-4.423001e-06,-7.406250e-01
-4.415001e-06,-7.481250e-01
-4.407001e-06,-7.246875e-01
-4.399001e-06,-7.534375e-01
-4.391001e-06,-7.271875e-01
-4.383001e-06,-7.475000e-01
-4.375001e-06,-7.181250e-01
-4.367001e-06,-7.468750e-01
-4.359001e-06,-7.259375e-01
-4.351001e-06,-7.440625e-01
-4.343001e-06,-7.212500e-01
-4.335001e-06,-7.481250e-01
-4.327001e-06,-7.268750e-01
-4.319001e-06,-7.415625e-01
-4.311001e-06,-7.471875e-01
-4.303001e-06,-7.434375e-01
-4.295001e-06,-7.412500e-01
-4.287001e-06,-7.590625e-01
-4.279001e-06,-7.306250e-01
-4.271001e-06,-7.456250e-01
-4.263001e-06,-7.275000e-01
-4.255001e-06,-7.518750e-01
-4.247001e-06,-7.356250e-01
-4.239001e-06,-7.562500e-01
-4.231001e-06,-7.300000e-01
-4.223001e-06,-7.503125e-01
-4.215001e-06,-7.340625e-01
-4.207001e-06,-7.500000e-01
-4.199001e-06,-7.296875e-01
-4.191001e-06,-7.315625e-01
-4.183001e-06,-7.312500e-01
-4.175001e-06,-7.500000e-01
-4.167001e-06,-7.418750e-01
-4.159001e-06,-7.493750e-01
-4.151001e-06,-7.278125e-01
-4.143001e-06,-7.468750e-01
-4.135001e-06,-7.312500e-01
-4.127001e-06,-7.512500e-01
-4.119001e-06,-7.221875e-01
-4.111001e-06,-7.462500e-01
-4.103001e-06,-7.343750e-01
-4.095001e-06,-7.618750e-01
-4.087001e-06,-7.290625e-01
-4.079001e-06,-7.459375e-01
-4.071001e-06,-7.284375e-01
-4.063001e-06,-7.443750e-01
-4.055001e-06,-7.362500e-01
-4.047001e-06,-7.512500e-01
-4.039001e-06,-7.321875e-01
-4.031001e-06,-7.471875e-01
-4.023001e-06,-7.237500e-01
-4.015001e-06,-7.525000e-01
-4.007001e-06,-7.281250e-01
-3.999001e-06,-7.378125e-01
-3.991001e-06,-7.312500e-01
-3.983001e-06,-7.468750e-01
-3.975001e-06,-7.437500e-01
-3.967001e-06,-7.675000e-01
-3.959001e-06,-7.268750e-01
-3.951001e-06,-7.468750e-01
-3.943001e-06,-7.212500e-01
-3.935001e-06,-7.568750e-01
-3.927001e-06,-7.390625e-01
-3.919001e-06,-7.493750e-01
-3.911001e-06,-7.359375e-01
-3.903001e-06,-7.496875e-01
-3.895001e-06,-7.246875e-01
-3.887001e-06,-7.518750e-01
-3.879001e-06,-7.293750e-01
-3.871001e-06,-7.378125e-01
-3.863001e-06,-7.331250e-01
