Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,8.000000e-09
Record Length,1250
Zero Index,624.995000
Vertical Units,V

TIME,CH3
-4.999960e-06,-7.275000e-01
-4.991960e-06,-7.537500e-01
-4.983960e-06,-7.450000e-01
-4.975960e-06,-7.512500e-01
-4.967960e-06,-7.365625e-01
-4.959960e-06,-7.625000e-01
-4.951960e-06,-7.293750e-01
-4.943960e-06,-7.378125e-01
-4.935960e-06,-7.296875e-01
-4.927960e-06,-7.428125e-01
-4.919960e-06,-7.300000e-01
-4.911960e-06,-7.556250e-01
-4.903960e-06,-7.418750e-01
-4.895960e-06,-7.546875e-01
-4.887960e-06,-7.390625e-01
-4.879960e-06,-7.500000e-01
-4.871960e-06,-7.153125e-01
-4.863960e-06,-7.384375e-01
-4.855960e-06,-7.312500e-01
-4.847960e-06,-7.493750e-01
-4.839960e-06,-7.350000e-01
-4.831960e-06,-7.484375e-01
-4.823960e-06,-7.393750e-01
-4.815960e-06,-7.396875e-01
-4.807960e-06,-7.243750e-01
-4.799960e-06,-7.462500e-01
-4.791960e-06,-7.215625e-01
-4.783960e-06,-7.528125e-01
-4.775960e-06,-7.321875e-01
-4.767960e-06,-7.503125e-01
-4.759960e-06,-7.365625e-01
-4.751960e-06,-7.387500e-01
-4.743960e-06,-7.296875e-01
-4.735960e-06,-7.478125e-01
-4.727960e-06,-7.340625e-01
-4.719960e-06,-7.459375e-01
-4.711960e-06,-7.465625e-01
-4.703960e-06,-7.650000e-01
-4.695960e-06,-7.184375e-01
-4.687960e-06,-7.493750e-01
-4.679960e-06,-7.181250e-01
-4.671960e-06,-7.371875e-01
-4.663960e-06,-7.375000e-01
-4.655960e-06,-7.543750e-01
-4.647960e-06,-7.375000e-01
-4.639960e-06,-7.428125e-01
-4.631960e-06,-7.321875e-01
-4.623960e-06,-7.415625e-01
-4.615960e-06,-7.350000e-01
-4.607960e-06,-7.481250e-01
-4.599960e-06,-7.506250e-01
-4.591960e-06,-7.506250e-01
-4.583960e-06,-7.375000e-01
-4.575960e-06,-7.531250e-01
-4.567960e-06,-7.221875e-01
-4.559960e-06,-7.509375e-01
-4.551960e-06,-7.181250e-01
-4.543960e-06,-7.512500e-01
-4.535960e-06,-7.300000e-01
-4.527960e-06,-7.453125e-01
-4.519960e-06,-7.450000e-01
-4.511960e-06,-7.493750e-01
-4.503960e-06,-7.387500e-01
-4.495960e-06,-7.400000e-01
-4.487960e-06,-7.237500e-01
-4.479960e-06,-7.384375e-01
-4.471960e-06,-7.331250e-01
-4.463960e-06,-7.490625e-01
-4.455960e-06,-7.481250e-01
-4.447960e-06,-7.571875e-01
-4.439960e-06,-7.309375e-01
-4.431960e-06,-7.350000e-01
-4.423960e-06,-7.240625e-01
-4.415960e-06,-7.378125e-01
-4.407960e-06,-7.381250e-01
-4.399960e-06,-7.571875e-01
-4.391960e-06,-7.306250e-01
-4.383960e-06,-7.556250e-01
-4.375960e-06,-7.346875e-01
-4.367960e-06,-7.515625e-01
-4.359960e-06,-7.162500e-01
-4.351960e-06,-7.453125e-01
-4.343960e-06,-7.387500e-01
-4.335960e-06,-7.453125e-01
-4.327960e-06,-7.453125e-01
-4.319960e-06,-7.640625e-01
-4.311960e-06,-7.259375e-01
-4.303960e-06,-7.531250e-01
-4.295960e-06,-7.334375e-01
-4.287960e-06,-7.446875e-01
-4.279960e-06,-7.343750e-01
-4.271960e-06,-7.578125e-01
-4.263960e-06,-7.281250e-01
-4.255960e-06,-7.375000e-01
-4.247960e-06,-7.406250e-01
-4.239960e-06,-7.387500e-01
-4.231960e-06,-7.293750e-01
-4.223960e-06,-7.540625e-01
-4.215960e-06,-7.362500e-01
-4.207960e-06,-7.453125e-01
-4.199960e-06,-7.431250e-01
-4.191960e-06,-7.481250e-01
-4.183960e-06,-7.190625e-01
-4.175960e-06,-7.371875e-01
-4.167960e-06,-7.206250e-01
-4.159960e-06,-7.337500e-01
-4.151960e-06,-7.187500e-01
-4.143960e-06,-7.381250e-01
-4.135960e-06,-7.212500e-01
-4.127960e-06,-7.440625e-01
-4.119960e-06,-7.171875e-01
-4.111960e-06,-7.362500e-01
-4.103960e-06,-7.156250e-01
-4.095960e-06,-7.462500e-01
-4.087960e-06,-7.478125e-01
-4.079960e-06,-7.459375e-01
-4.071960e-06,-7.425000e-01
-4.063960e-06,-7.503125e-01
-4.055960e-06,-7.318750e-01
-4.047960e-06,-7.362500e-01
-4.039960e-06,-7.325000e-01
-4.031960e-06,-7.384375e-01
-4.023960e-06,-7.415625e-01
-4.015960e-06,-7.487500e-01
-4.007960e-06,-7.228125e-01
-3.999960e-06,-7.496875e-01
-3.991960e-06,-7.237500e-01
-3.983960e-06,-7.506250e-01
-3.975960e-06,-7.162500e-01
-3.967960e-06,-7.534375e-01
-3.959960e-06,-7.396875e-01
-3.951960e-06,-7.490625e-01
-3.943960e-06,-7.459375e-01
-3.935960e-06,-7.593750e-01
-3.927960e-06,-7.312500e-01
-3.919960e-06,-7.425000e-01
-3.911960e-06,-7.393750e-01
-3.903960e-06,-7.425000e-01
-3.895960e-06,-7.321875e-01
-3.887960e-06,-7.437500e-01
-3.879960e-06,-7.362500e-01
-3.871960e-06,-7.518750e-01
-3.863960e-06,-7.268750e-01
