Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,8.000000e-09
Record Length,1250
Zero Index,624.482656
Vertical Units,V

TIME,CH1
-4.995861e-06,-6.250000e-03
-4.987861e-06,-5.000000e-03
-4.979861e-06,1.125000e-02
-4.971861e-06,-3.750000e-03
-4.963861e-06,2.875000e-02
-4.955861e-06,-3.750000e-03
-4.947861e-06,2.125000e-02
-4.939861e-06,-6.250000e-03
-4.931861e-06,-2.500000e-03
-4.923861e-06,-3.125000e-02
-4.915861e-06,6.250000e-03
-4.907861e-06,-1.000000e-02
-4.899861e-06,1.250000e-02
-4.891861e-06,-2.500000e-02
-4.883861e-06,1.875000e-02
-4.875861e-06,-3.750000e-02
-4.867861e-06,3.250000e-02
-4.859861e-06,-1.000000e-02
-4.851861e-06,1.750000e-02
-4.843861e-06,-6.250000e-03
-4.835861e-06,2.500000e-02
-4.827861e-06,-1.375000e-02
-4.819861e-06,3.750000e-03
-4.811861e-06,-3.750000e-02
-4.803861e-06,2.875000e-02
-4.795861e-06,-1.000000e-02
-4.787861e-06,2.500000e-02
-4.779861e-06,-1.875000e-02
-4.771861e-06,1.250000e-02
-4.763861e-06,-3.375000e-02
-4.755861e-06,2.250000e-02
-4.747861e-06,-2.875000e-02
-4.739861e-06,3.000000e-02
-4.731861e-06,-3.375000e-02
-4.723861e-06,3.250000e-02
-4.715861e-06,1.250000e-03
-4.707861e-06,2.125000e-02
-4.699861e-06,3.750000e-03
-4.691861e-06,2.375000e-02
-4.683861e-06,-1.125000e-02
-4.675861e-06,1.875000e-02
-4.667861e-06,-6.250000e-03
-4.659861e-06,4.750000e-02
-4.651861e-06,-1.875000e-02
-4.643861e-06,6.250000e-03
-4.635861e-06,-7.500000e-03
-4.627861e-06,7.500000e-03
-4.619861e-06,-2.625000e-02
-4.611861e-06,1.750000e-02
-4.603861e-06,-1.250000e-02
-4.595861e-06,5.750000e-02
-4.587861e-06,-1.375000e-02
-4.579861e-06,1.500000e-02
-4.571861e-06,1.250000e-03
-4.563861e-06,1.750000e-02
-4.555861e-06,-2.875000e-02
-4.547861e-06,2.375000e-02
-4.539861e-06,-1.000000e-02
-4.531861e-06,1.875000e-02
-4.523861e-06,2.500000e-03
-4.515861e-06,2.000000e-02
-4.507861e-06,-1.875000e-02
-4.499861e-06,3.250000e-02
-4.491861e-06,-2.625000e-02
-4.483861e-06,3.750000e-02
-4.475861e-06,-3.500000e-02
-4.467861e-06,6.250000e-03
-4.459861e-06,-3.750000e-02
-4.451861e-06,-5.000000e-03
-4.443861e-06,-1.875000e-02
-4.435861e-06,2.750000e-02
-4.427861e-06,-1.250000e-02
-4.419861e-06,2.250000e-02
-4.411861e-06,5.000000e-03
-4.403861e-06,8.750000e-03
-4.395861e-06,-1.000000e-02
-4.387861e-06,6.250000e-03
-4.379861e-06,1.000000e-02
-4.371861e-06,1.375000e-02
-4.363861e-06,0.000000e+00
-4.355861e-06,4.125000e-02
-4.347861e-06,-1.375000e-02
-4.339861e-06,1.875000e-02
-4.331861e-06,-6.250000e-03
-4.323861e-06,1.250000e-03
-4.315861e-06,-4.000000e-02
-4.307861e-06,1.625000e-02
-4.299861e-06,-1.750000e-02
-4.291861e-06,1.250000e-02
-4.283861e-06,-3.750000e-03
-4.275861e-06,1.750000e-02
-4.267861e-06,-1.875000e-02
-4.259861e-06,1.875000e-02
-4.251861e-06,-1.250000e-03
-4.243861e-06,0.000000e+00
-4.235861e-06,-2.500000e-03
-4.227861e-06,2.875000e-02
-4.219861e-06,7.500000e-03
-4.211861e-06,1.750000e-02
-4.203861e-06,-3.750000e-03
-4.195861e-06,1.625000e-02
-4.187861e-06,-2.125000e-02
-4.179861e-06,1.125000e-02
-4.171861e-06,-3.750000e-02
-4.163861e-06,1.625000e-02
-4.155861e-06,-8.750000e-03
-4.147861e-06,2.250000e-02
-4.139861e-06,-1.875000e-02
-4.131861e-06,1.375000e-02
-4.123861e-06,-8.750000e-03
-4.115861e-06,-1.250000e-03
-4.107861e-06,-2.125000e-02
-4.099861e-06,1.750000e-02
-4.091861e-06,-3.375000e-02
-4.083861e-06,2.000000e-02
-4.075861e-06,-2.500000e-02
-4.067861e-06,1.750000e-02
-4.059861e-06,-1.250000e-03
-4.051861e-06,2.000000e-02
-4.043861e-06,-2.250000e-02
-4.035861e-06,2.375000e-02
-4.027861e-06,3.750000e-03
-4.019861e-06,1.250000e-02
-4.011861e-06,-3.750000e-03
-4.003861e-06,1.750000e-02
-3.995861e-06,-2.375000e-02
-3.987861e-06,6.250000e-03
-3.979861e-06,-6.250000e-02
-3.971861e-06,2.250000e-02
-3.963861e-06,-1.875000e-02
-3.955861e-06,2.750000e-02
-3.947861e-06,5.000000e-03
-3.939861e-06,5.000000e-03
-3.931861e-06,-3.250000e-02
-3.923861e-06,1.250000e-02
-3.915861e-06,-3.250000e-02
-3.907861e-06,2.375000e-02
-3.899861e-06,-1.875000e-02
-3.891861e-06,3.750000e-02
-3.883861e-06,1.125000e-02
-3.875861e-06,0.000000e+00
-3.867861e-06,-2.250000e-02
-3.859861e-06,-1.250000e-03
-3.851861e-06,-2.625000e-02
-3.843861e-06,3.750000e-03
-3.835861e-06,-2.125000e-02
-3.827861e-06,3.375000e-02
