Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,8.000000e-09
Record Length,1250
Zero Index,624.232656
Vertical Units,V

TIME,CH3
-4.993861e-06,-7.462500e-01
-4.985861e-06,-7.287500e-01
-4.977861e-06,-7.500000e-01
-4.969861e-06,-7.334375e-01
-4.961861e-06,-7.575000e-01
-4.953861e-06,-7.346875e-01
-4.945861e-06,-7.506250e-01
-4.937861e-06,-7.346875e-01
-4.929861e-06,-7.640625e-01
-4.921861e-06,-7.331250e-01
-4.913861e-06,-7.562500e-01
-4.905861e-06,-7.421875e-01
-4.897861e-06,-7.556250e-01
-4.889861e-06,-7.353125e-01
-4.881861e-06,-7.531250e-01
-4.873861e-06,-7.184375e-01
-4.865861e-06,-7.446875e-01
-4.857861e-06,-7.281250e-01
-4.849861e-06,-7.656250e-01
-4.841861e-06,-7.268750e-01
-4.833861e-06,-7.568750e-01
-4.825861e-06,-7.328125e-01
-4.817861e-06,-7.500000e-01
-4.809861e-06,-7.296875e-01
-4.801861e-06,-7.550000e-01
-4.793861e-06,-7.425000e-01
-4.785861e-06,-7.387500e-01
-4.777861e-06,-7.393750e-01
-4.769861e-06,-7.543750e-01
-4.761861e-06,-7.318750e-01
-4.753861e-06,-7.368750e-01
-4.745861e-06,-7.325000e-01
-4.737861e-06,-7.446875e-01
-4.729861e-06,-7.231250e-01
-4.721861e-06,-7.512500e-01
-4.713861e-06,-7.465625e-01
-4.705861e-06,-7.571875e-01
-4.697861e-06,-7.375000e-01
-4.689861e-06,-7.562500e-01
-4.681861e-06,-7.278125e-01
-4.673861e-06,-7.434375e-01
-4.665861e-06,-7.318750e-01
-4.657861e-06,-7.546875e-01
-4.649861e-06,-7.346875e-01
-4.641861e-06,-7.521875e-01
-4.633861e-06,-7.325000e-01
-4.625861e-06,-7.584375e-01
-4.617861e-06,-7.337500e-01
-4.609861e-06,-7.475000e-01
-4.601861e-06,-7.300000e-01
-4.593861e-06,-7.521875e-01
-4.585861e-06,-7.381250e-01
-4.577861e-06,-7.650000e-01
-4.569861e-06,-7.237500e-01
-4.561861e-06,-7.456250e-01
-4.553861e-06,-7.134375e-01
-4.545861e-06,-7.481250e-01
-4.537861e-06,-7.259375e-01
-4.529861e-06,-7.446875e-01
-4.521861e-06,-7.371875e-01
-4.513861e-06,-7.509375e-01
-4.505861e-06,-7.246875e-01
-4.497861e-06,-7.428125e-01
-4.489861e-06,-7.290625e-01
-4.481861e-06,-7.393750e-01
-4.473861e-06,-7.406250e-01
-4.465861e-06,-7.515625e-01
-4.457861e-06,-7.312500e-01
-4.449861e-06,-7.484375e-01
-4.441861e-06,-7.253125e-01
-4.433861e-06,-7.387500e-01
-4.425861e-06,-7.231250e-01
-4.417861e-06,-7.456250e-01
-4.409861e-06,-7.353125e-01
-4.401861e-06,-7.446875e-01
-4.393861e-06,-7.393750e-01
-4.385861e-06,-7.518750e-01
-4.377861e-06,-7.162500e-01
-4.369861e-06,-7.593750e-01
-4.361861e-06,-7.303125e-01
-4.353861e-06,-7.459375e-01
-4.345861e-06,-7.334375e-01
-4.337861e-06,-7.643750e-01
-4.329861e-06,-7.321875e-01
-4.321861e-06,-7.575000e-01
-4.313861e-06,-7.309375e-01
-4.305861e-06,-7.571875e-01
-4.297861e-06,-7.334375e-01
-4.289861e-06,-7.475000e-01
-4.281861e-06,-7.300000e-01
-4.273861e-06,-7.603125e-01
-4.265861e-06,-7.515625e-01
-4.257861e-06,-7.715625e-01
-4.249861e-06,-7.221875e-01
-4.241861e-06,-7.540625e-01
-4.233861e-06,-7.290625e-01
-4.225861e-06,-7.481250e-01
-4.217861e-06,-7.209375e-01
-4.209861e-06,-7.418750e-01
-4.201861e-06,-7.281250e-01
-4.193861e-06,-7.550000e-01
-4.185861e-06,-7.368750e-01
-4.177861e-06,-7.528125e-01
-4.169861e-06,-7.262500e-01
-4.161861e-06,-7.568750e-01
-4.153861e-06,-7.446875e-01
-4.145861e-06,-7.509375e-01
-4.137861e-06,-7.440625e-01
-4.129861e-06,-7.559375e-01
-4.121861e-06,-7.287500e-01
-4.113861e-06,-7.465625e-01
-4.105861e-06,-7.290625e-01
-4.097861e-06,-7.503125e-01
-4.089861e-06,-7.368750e-01
-4.081861e-06,-7.606250e-01
-4.073861e-06,-7.465625e-01
-4.065861e-06,-7.596875e-01
-4.057861e-06,-7.375000e-01
-4.049861e-06,-7.500000e-01
-4.041861e-06,-7.221875e-01
-4.033861e-06,-7.575000e-01
-4.025861e-06,-7.556250e-01
-4.017861e-06,-7.506250e-01
-4.009861e-06,-7.478125e-01
-4.001861e-06,-7.618750e-01
-3.993861e-06,-7.384375e-01
-3.985861e-06,-7.459375e-01
-3.977861e-06,-7.300000e-01
-3.969861e-06,-7.446875e-01
-3.961861e-06,-7.312500e-01
-3.953861e-06,-7.662500e-01
-3.945861e-06,-7.362500e-01
-3.937861e-06,-7.634375e-01
-3.929861e-06,-7.440625e-01
-3.921861e-06,-7.456250e-01
-3.913861e-06,-7.209375e-01
-3.905861e-06,-7.465625e-01
-3.897861e-06,-7.471875e-01
-3.889861e-06,-7.490625e-01
-3.881861e-06,-7.343750e-01
-3.873861e-06,-7.665625e-01
-3.865861e-06,-7.262500e-01
-3.857861e-06,-7.525000e-01
