Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,8.000000e-09
Record Length,1250
Zero Index,624.810156
Vertical Units,V

TIME,CH3
-4.998481e-06,-7.496875e-01
-4.990481e-06,-7.440625e-01
-4.982481e-06,-7.543750e-01
-4.974481e-06,-7.234375e-01
-4.966481e-06,-7.450000e-01
-4.958481e-06,-7.243750e-01
-4.950481e-06,-7.421875e-01
-4.942481e-06,-7.318750e-01
-4.934481e-06,-7.487500e-01
-4.926481e-06,-7.321875e-01
-4.918481e-06,-7.553125e-01
-4.910481e-06,-7.209375e-01
-4.902481e-06,-7.434375e-01
-4.894481e-06,-7.328125e-01
-4.886481e-06,-7.496875e-01
-4.878481e-06,-7.443750e-01
-4.870481e-06,-7.537500e-01
-4.862481e-06,-7.243750e-01
-4.854481e-06,-7.368750e-01
-4.846481e-06,-7.281250e-01
-4.838481e-06,-7.337500e-01
-4.830481e-06,-7.284375e-01
-4.822481e-06,-7.525000e-01
-4.814481e-06,-7.325000e-01
-4.806481e-06,-7.443750e-01
-4.798481e-06,-7.231250e-01
-4.790481e-06,-7.428125e-01
-4.782481e-06,-7.284375e-01
-4.774481e-06,-7.362500e-01
-4.766481e-06,-7.306250e-01
-4.758481e-06,-7.540625e-01
-4.750481e-06,-7.321875e-01
-4.742481e-06,-7.456250e-01
-4.734481e-06,-7.203125e-01
-4.726481e-06,-7.437500e-01
-4.718481e-06,-7.215625e-01
-4.710481e-06,-7.365625e-01
-4.702481e-06,-7.237500e-01
-4.694481e-06,-7.487500e-01
-4.686481e-06,-7.306250e-01
-4.678481e-06,-7.434375e-01
-4.670481e-06,-7.225000e-01
-4.662481e-06,-7.543750e-01
-4.654481e-06,-7.221875e-01
-4.646481e-06,-7.487500e-01
-4.638481e-06,-7.475000e-01
-4.630481e-06,-7.503125e-01
-4.622481e-06,-7.443750e-01
-4.614481e-06,-7.550000e-01
-4.606481e-06,-7.268750e-01
-4.598481e-06,-7.381250e-01
-4.590481e-06,-7.293750e-01
-4.582481e-06,-7.328125e-01
-4.574481e-06,-7.140625e-01
-4.566481e-06,-7.528125e-01
-4.558481e-06,-7.346875e-01
-4.550481e-06,-7.481250e-01
-4.542481e-06,-7.181250e-01
-4.534481e-06,-7.381250e-01
-4.526481e-06,-7.256250e-01
-4.518481e-06,-7.456250e-01
-4.510481e-06,-7.225000e-01
-4.502481e-06,-7.490625e-01
-4.494481e-06,-7.253125e-01
-4.486481e-06,-7.478125e-01
-4.478481e-06,-7.303125e-01
-4.470481e-06,-7.431250e-01
-4.462481e-06,-7.203125e-01
-4.454481e-06,-7.415625e-01
-4.446481e-06,-7.165625e-01
-4.438481e-06,-7.318750e-01
-4.430481e-06,-7.268750e-01
-4.422481e-06,-7.612500e-01
-4.414481e-06,-7.293750e-01
-4.406481e-06,-7.450000e-01
-4.398481e-06,-7.084375e-01
-4.390481e-06,-7.531250e-01
-4.382481e-06,-7.318750e-01
-4.374481e-06,-7.512500e-01
-4.366481e-06,-7.371875e-01
-4.358481e-06,-7.556250e-01
-4.350481e-06,-7.278125e-01
-4.342481e-06,-7.350000e-01
-4.334481e-06,-7.206250e-01
-4.326481e-06,-7.356250e-01
-4.318481e-06,-7.281250e-01
-4.310481e-06,-7.465625e-01
-4.302481e-06,-7.343750e-01
-4.294481e-06,-7.525000e-01
-4.286481e-06,-7.256250e-01
-4.278481e-06,-7.471875e-01
-4.270481e-06,-7.218750e-01
-4.262481e-06,-7.421875e-01
-4.254481e-06,-7.428125e-01
-4.246481e-06,-7.459375e-01
-4.238481e-06,-7.293750e-01
-4.230481e-06,-7.581250e-01
-4.222481e-06,-7.250000e-01
-4.214481e-06,-7.468750e-01
-4.206481e-06,-7.262500e-01
-4.198481e-06,-7.378125e-01
-4.190481e-06,-7.206250e-01
-4.182481e-06,-7.434375e-01
-4.174481e-06,-7.400000e-01
-4.166481e-06,-7.546875e-01
-4.158481e-06,-7.365625e-01
-4.150481e-06,-7.356250e-01
-4.142481e-06,-7.203125e-01
-4.134481e-06,-7.353125e-01
-4.126481e-06,-7.418750e-01
-4.118481e-06,-7.575000e-01
-4.110481e-06,-7.459375e-01
-4.102481e-06,-7.521875e-01
-4.094481e-06,-7.228125e-01
-4.086481e-06,-7.443750e-01
-4.078481e-06,-7.250000e-01
-4.070481e-06,-7.378125e-01
-4.062481e-06,-7.312500e-01
-4.054481e-06,-7.496875e-01
-4.046481e-06,-7.393750e-01
-4.038481e-06,-7.459375e-01
-4.030481e-06,-7.281250e-01
-4.022481e-06,-7.325000e-01
-4.014481e-06,-7.268750e-01
-4.006481e-06,-7.506250e-01
-3.998481e-06,-7.331250e-01
-3.990481e-06,-7.459375e-01
-3.982481e-06,-7.428125e-01
-3.974481e-06,-7.403125e-01
-3.966481e-06,-7.246875e-01
-3.958481e-06,-7.375000e-01
-3.950481e-06,-7.109375e-01
-3.942481e-06,-7.350000e-01
-3.934481e-06,-7.243750e-01
-3.926481e-06,-7.481250e-01
-3.918481e-06,-7.162500e-01
-3.910481e-06,-7.515625e-01
-3.902481e-06,-7.334375e-01
-3.894481e-06,-7.509375e-01
-3.886481e-06,-7.293750e-01
-3.878481e-06,-7.350000e-01
-3.870481e-06,-7.356250e-01
-3.862481e-06,-7.421875e-01
