Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,8.000000e-09
Record Length,1250
Zero Index,624.025156
Vertical Units,V

TIME,CH1
-4.992201e-06,1.875000e-02
-4.984201e-06,-2.375000e-02
-4.976201e-06,2.000000e-02
-4.968201e-06,-2.500000e-02
-4.960201e-06,1.500000e-02
-4.952201e-06,-5.000000e-03
-4.944201e-06,-2.000000e-02
-4.936201e-06,-2.125000e-02
-4.928201e-06,5.000000e-03
-4.920201e-06,-2.625000e-02
-4.912201e-06,1.250000e-02
-4.904201e-06,-2.375000e-02
-4.896201e-06,1.125000e-02
-4.888201e-06,-7.500000e-03
-4.880201e-06,1.000000e-02
-4.872201e-06,-2.500000e-02
-4.864201e-06,1.250000e-03
-4.856201e-06,-3.125000e-02
-4.848201e-06,1.875000e-02
-4.840201e-06,-7.500000e-03
-4.832201e-06,2.500000e-03
-4.824201e-06,-1.000000e-02
-4.816201e-06,1.750000e-02
-4.808201e-06,2.500000e-03
-4.800201e-06,2.500000e-03
-4.792201e-06,-1.250000e-02
-4.784201e-06,-1.250000e-03
-4.776201e-06,-1.125000e-02
-4.768201e-06,1.750000e-02
-4.760201e-06,7.500000e-03
-4.752201e-06,5.000000e-03
-4.744201e-06,-6.250000e-03
-4.736201e-06,2.750000e-02
-4.728201e-06,-6.250000e-03
-4.720201e-06,2.125000e-02
-4.712201e-06,-1.500000e-02
-4.704201e-06,8.750000e-03
-4.696201e-06,-1.500000e-02
-4.688201e-06,3.750000e-03
-4.680201e-06,-7.500000e-03
-4.672201e-06,1.875000e-02
-4.664201e-06,-2.750000e-02
-4.656201e-06,2.500000e-03
-4.648201e-06,-7.500000e-03
-4.640201e-06,2.625000e-02
-4.632201e-06,-3.875000e-02
-4.624201e-06,2.125000e-02
-4.616201e-06,-1.750000e-02
-4.608201e-06,6.250000e-03
-4.600201e-06,-1.000000e-02
-4.592201e-06,2.125000e-02
-4.584201e-06,-2.125000e-02
-4.576201e-06,2.500000e-03
-4.568201e-06,-1.625000e-02
-4.560201e-06,3.250000e-02
-4.552201e-06,-2.500000e-03
-4.544201e-06,1.125000e-02
-4.536201e-06,-7.500000e-03
-4.528201e-06,3.500000e-02
-4.520201e-06,-3.250000e-02
-4.512201e-06,1.750000e-02
-4.504201e-06,-1.250000e-02
-4.496201e-06,1.625000e-02
-4.488201e-06,-2.500000e-02
-4.480201e-06,2.125000e-02
-4.472201e-06,-6.250000e-03
-4.464201e-06,6.250000e-03
-4.456201e-06,-2.750000e-02
-4.448201e-06,1.250000e-02
-4.440201e-06,-2.500000e-02
-4.432201e-06,-6.250000e-03
-4.424201e-06,-2.500000e-03
-4.416201e-06,2.750000e-02
-4.408201e-06,-2.875000e-02
-4.400201e-06,1.000000e-02
-4.392201e-06,-3.750000e-03
-4.384201e-06,7.500000e-03
-4.376201e-06,-3.250000e-02
-4.368201e-06,2.125000e-02
-4.360201e-06,-1.250000e-03
-4.352201e-06,1.375000e-02
-4.344201e-06,-1.250000e-03
-4.336201e-06,5.000000e-03
-4.328201e-06,-3.250000e-02
-4.320201e-06,-2.500000e-03
-4.312201e-06,8.750000e-03
-4.304201e-06,1.125000e-02
-4.296201e-06,7.500000e-03
-4.288201e-06,2.250000e-02
-4.280201e-06,1.250000e-03
-4.272201e-06,1.500000e-02
-4.264201e-06,-3.375000e-02
-4.256201e-06,2.500000e-03
-4.248201e-06,-1.250000e-02
-4.240201e-06,2.875000e-02
-4.232201e-06,-1.875000e-02
-4.224201e-06,6.250000e-03
-4.216201e-06,5.000000e-03
-4.208201e-06,1.125000e-02
-4.200201e-06,-7.500000e-03
-4.192201e-06,1.250000e-02
-4.184201e-06,-1.125000e-02
-4.176201e-06,1.500000e-02
-4.168201e-06,2.500000e-02
-4.160201e-06,2.250000e-02
-4.152201e-06,-3.000000e-02
-4.144201e-06,1.125000e-02
-4.136201e-06,-1.375000e-02
-4.128201e-06,2.750000e-02
-4.120201e-06,-2.500000e-02
-4.112201e-06,-6.250000e-03
-4.104201e-06,-6.250000e-03
-4.096201e-06,-1.375000e-02
-4.088201e-06,2.500000e-03
-4.080201e-06,2.375000e-02
-4.072201e-06,-1.125000e-02
-4.064201e-06,2.500000e-03
-4.056201e-06,-2.250000e-02
-4.048201e-06,2.750000e-02
-4.040201e-06,-3.250000e-02
-4.032201e-06,1.250000e-03
-4.024201e-06,-1.250000e-03
-4.016201e-06,2.125000e-02
-4.008201e-06,-1.000000e-02
-4.000201e-06,1.875000e-02
-3.992201e-06,-3.750000e-03
-3.984201e-06,3.875000e-02
-3.976201e-06,-1.500000e-02
-3.968201e-06,6.250000e-03
-3.960201e-06,-1.375000e-02
-3.952201e-06,5.000000e-03
-3.944201e-06,-2.500000e-02
-3.936201e-06,1.250000e-02
-3.928201e-06,-2.500000e-03
-3.920201e-06,6.250000e-03
-3.912201e-06,-3.250000e-02
-3.904201e-06,4.625000e-02
-3.896201e-06,-1.875000e-02
-3.888201e-06,2.125000e-02
-3.880201e-06,-2.000000e-02
-3.872201e-06,1.625000e-02
-3.864201e-06,-3.500000e-02
-3.856201e-06,3.625000e-02
-3.848201e-06,-3.500000e-02
-3.840201e-06,2.625000e-02
-3.832201e-06,6.250000e-03
-3.824201e-06,1.500000e-02
