Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,8.000000e-09
Record Length,1250
Zero Index,624.165000
Vertical Units,V

TIME,CH3
-4.993320e-06,-7.537500e-01
-4.985320e-06,-7.421875e-01
-4.977320e-06,-7.571875e-01
-4.969320e-06,-7.278125e-01
-4.961320e-06,-7.428125e-01
-4.953320e-06,-7.109375e-01
-4.945320e-06,-7.471875e-01
-4.937320e-06,-7.421875e-01
-4.929320e-06,-7.484375e-01
-4.921320e-06,-7.465625e-01
-4.913320e-06,-7.556250e-01
-4.905320e-06,-7.337500e-01
-4.897320e-06,-7.565625e-01
-4.889320e-06,-7.368750e-01
-4.881320e-06,-7.350000e-01
-4.873320e-06,-7.300000e-01
-4.865320e-06,-7.428125e-01
-4.857320e-06,-7.356250e-01
-4.849320e-06,-7.534375e-01
-4.841320e-06,-7.318750e-01
-4.833320e-06,-7.418750e-01
-4.825320e-06,-7.234375e-01
-4.817320e-06,-7.475000e-01
-4.809320e-06,-7.368750e-01
-4.801320e-06,-7.487500e-01
-4.793320e-06,-7.406250e-01
-4.785320e-06,-7.618750e-01
-4.777320e-06,-7.362500e-01
-4.769320e-06,-7.393750e-01
-4.761320e-06,-7.356250e-01
-4.753320e-06,-7.421875e-01
-4.745320e-06,-7.237500e-01
-4.737320e-06,-7.537500e-01
-4.729320e-06,-7.340625e-01
-4.721320e-06,-7.509375e-01
-4.713320e-06,-7.362500e-01
-4.705320e-06,-7.375000e-01
-4.697320e-06,-7.343750e-01
-4.689320e-06,-7.425000e-01
-4.681320e-06,-7.421875e-01
-4.673320e-06,-7.503125e-01
-4.665320e-06,-7.484375e-01
-4.657320e-06,-7.525000e-01
-4.649320e-06,-7.356250e-01
-4.641320e-06,-7.328125e-01
-4.633320e-06,-7.343750e-01
-4.625320e-06,-7.471875e-01
-4.617320e-06,-7.262500e-01
-4.609320e-06,-7.590625e-01
-4.601320e-06,-7.418750e-01
-4.593320e-06,-7.515625e-01
-4.585320e-06,-7.271875e-01
-4.577320e-06,-7.481250e-01
-4.569320e-06,-7.253125e-01
-4.561320e-06,-7.506250e-01
-4.553320e-06,-7.612500e-01
-4.545320e-06,-7.446875e-01
-4.537320e-06,-7.371875e-01
-4.529320e-06,-7.518750e-01
-4.521320e-06,-7.375000e-01
-4.513320e-06,-7.434375e-01
-4.505320e-06,-7.290625e-01
-4.497320e-06,-7.550000e-01
-4.489320e-06,-7.162500e-01
-4.481320e-06,-7.528125e-01
-4.473320e-06,-7.393750e-01
-4.465320e-06,-7.540625e-01
-4.457320e-06,-7.387500e-01
-4.449320e-06,-7.356250e-01
-4.441320e-06,-7.225000e-01
-4.433320e-06,-7.543750e-01
-4.425320e-06,-7.490625e-01
-4.417320e-06,-7.478125e-01
-4.409320e-06,-7.312500e-01
-4.401320e-06,-7.525000e-01
-4.393320e-06,-7.309375e-01
-4.385320e-06,-7.543750e-01
-4.377320e-06,-7.331250e-01
-4.369320e-06,-7.378125e-01
-4.361320e-06,-7.375000e-01
-4.353320e-06,-7.478125e-01
-4.345320e-06,-7.281250e-01
-4.337320e-06,-7.462500e-01
-4.329320e-06,-7.362500e-01
-4.321320e-06,-7.384375e-01
-4.313320e-06,-7.215625e-01
-4.305320e-06,-7.518750e-01
-4.297320e-06,-7.318750e-01
-4.289320e-06,-7.418750e-01
-4.281320e-06,-7.350000e-01
-4.273320e-06,-7.559375e-01
-4.265320e-06,-7.228125e-01
-4.257320e-06,-7.453125e-01
-4.249320e-06,-7.150000e-01
-4.241320e-06,-7.356250e-01
-4.233320e-06,-7.434375e-01
-4.225320e-06,-7.621875e-01
-4.217320e-06,-7.343750e-01
-4.209320e-06,-7.293750e-01
-4.201320e-06,-7.434375e-01
-4.193320e-06,-7.384375e-01
-4.185320e-06,-7.231250e-01
-4.177320e-06,-7.468750e-01
-4.169320e-06,-7.409375e-01
-4.161320e-06,-7.487500e-01
-4.153320e-06,-7.393750e-01
-4.145320e-06,-7.556250e-01
-4.137320e-06,-7.381250e-01
-4.129320e-06,-7.628125e-01
-4.121320e-06,-7.446875e-01
-4.113320e-06,-7.396875e-01
-4.105320e-06,-7.328125e-01
-4.097320e-06,-7.575000e-01
-4.089320e-06,-7.459375e-01
-4.081320e-06,-7.615625e-01
-4.073320e-06,-7.262500e-01
-4.065320e-06,-7.443750e-01
-4.057320e-06,-7.178125e-01
-4.049320e-06,-7.506250e-01
-4.041320e-06,-7.487500e-01
-4.033320e-06,-7.450000e-01
-4.025320e-06,-7.534375e-01
-4.017320e-06,-7.437500e-01
-4.009320e-06,-7.340625e-01
-4.001320e-06,-7.478125e-01
-3.993320e-06,-7.334375e-01
-3.985320e-06,-7.353125e-01
-3.977320e-06,-7.278125e-01
-3.969320e-06,-7.503125e-01
-3.961320e-06,-7.390625e-01
-3.953320e-06,-7.509375e-01
-3.945320e-06,-7.418750e-01
-3.937320e-06,-7.462500e-01
-3.929320e-06,-7.325000e-01
-3.921320e-06,-7.512500e-01
-3.913320e-06,-7.506250e-01
-3.905320e-06,-7.446875e-01
-3.897320e-06,-7.487500e-01
-3.889320e-06,-7.565625e-01
-3.881320e-06,-7.350000e-01
-3.873320e-06,-7.384375e-01
-3.865320e-06,-7.309375e-01
-3.857320e-06,-7.428125e-01
