Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,8.000000e-09
Record Length,1250
Zero Index,624.577656
Vertical Units,V

TIME,CH3
-4.996621e-06,-7.600000e-01
-4.988621e-06,-7.346875e-01
-4.980621e-06,-7.478125e-01
-4.972621e-06,-7.268750e-01
-4.964621e-06,-7.562500e-01
-4.956621e-06,-7.496875e-01
-4.948621e-06,-7.506250e-01
-4.940621e-06,-7.434375e-01
-4.932621e-06,-7.515625e-01
-4.924621e-06,-7.303125e-01
-4.916621e-06,-7.575000e-01
-4.908621e-06,-7.359375e-01
-4.900621e-06,-7.459375e-01
-4.892621e-06,-7.425000e-01
-4.884621e-06,-7.562500e-01
-4.876621e-06,-7.287500e-01
-4.868621e-06,-7.625000e-01
-4.860621e-06,-7.425000e-01
-4.852621e-06,-7.375000e-01
-4.844621e-06,-7.134375e-01
-4.836621e-06,-7.415625e-01
-4.828621e-06,-7.415625e-01
-4.820621e-06,-7.462500e-01
-4.812621e-06,-7.465625e-01
-4.804621e-06,-7.534375e-01
-4.796621e-06,-7.356250e-01
-4.788621e-06,-7.390625e-01
-4.780621e-06,-7.412500e-01
-4.772621e-06,-7.453125e-01
-4.764621e-06,-7.293750e-01
-4.756621e-06,-7.600000e-01
-4.748621e-06,-7.359375e-01
-4.740621e-06,-7.575000e-01
-4.732621e-06,-7.296875e-01
-4.724621e-06,-7.434375e-01
-4.716621e-06,-7.240625e-01
-4.708621e-06,-7.593750e-01
-4.700621e-06,-7.456250e-01
-4.692621e-06,-7.503125e-01
-4.684621e-06,-7.387500e-01
-4.676621e-06,-7.521875e-01
-4.668621e-06,-7.275000e-01
-4.660621e-06,-7.537500e-01
-4.652621e-06,-7.418750e-01
-4.644621e-06,-7.462500e-01
-4.636621e-06,-7.334375e-01
-4.628621e-06,-7.481250e-01
-4.620621e-06,-7.325000e-01
-4.612621e-06,-7.593750e-01
-4.604621e-06,-7.300000e-01
-4.596621e-06,-7.393750e-01
-4.588621e-06,-7.371875e-01
-4.580621e-06,-7.496875e-01
-4.572621e-06,-7.368750e-01
-4.564621e-06,-7.550000e-01
-4.556621e-06,-7.381250e-01
-4.548621e-06,-7.609375e-01
-4.540621e-06,-7.340625e-01
-4.532621e-06,-7.400000e-01
-4.524621e-06,-7.228125e-01
-4.516621e-06,-7.506250e-01
-4.508621e-06,-7.387500e-01
-4.500621e-06,-7.496875e-01
-4.492621e-06,-7.331250e-01
-4.484621e-06,-7.600000e-01
-4.476621e-06,-7.428125e-01
-4.468621e-06,-7.490625e-01
-4.460621e-06,-7.234375e-01
-4.452621e-06,-7.384375e-01
-4.444621e-06,-7.462500e-01
-4.436621e-06,-7.487500e-01
-4.428621e-06,-7.456250e-01
-4.420621e-06,-7.537500e-01
-4.412621e-06,-7.337500e-01
-4.404621e-06,-7.343750e-01
-4.396621e-06,-7.271875e-01
-4.388621e-06,-7.500000e-01
-4.380621e-06,-7.356250e-01
-4.372621e-06,-7.531250e-01
-4.364621e-06,-7.253125e-01
-4.356621e-06,-7.531250e-01
-4.348621e-06,-7.362500e-01
-4.340621e-06,-7.550000e-01
-4.332621e-06,-7.253125e-01
-4.324621e-06,-7.468750e-01
-4.316621e-06,-7.450000e-01
-4.308621e-06,-7.478125e-01
-4.300621e-06,-7.503125e-01
-4.292621e-06,-7.643750e-01
-4.284621e-06,-7.350000e-01
-4.276621e-06,-7.484375e-01
-4.268621e-06,-7.393750e-01
-4.260621e-06,-7.396875e-01
-4.252621e-06,-7.300000e-01
-4.244621e-06,-7.531250e-01
-4.236621e-06,-7.468750e-01
-4.228621e-06,-7.659375e-01
-4.220621e-06,-7.465625e-01
-4.212621e-06,-7.487500e-01
-4.204621e-06,-7.275000e-01
-4.196621e-06,-7.571875e-01
-4.188621e-06,-7.431250e-01
-4.180621e-06,-7.593750e-01
-4.172621e-06,-7.378125e-01
-4.164621e-06,-7.565625e-01
-4.156621e-06,-7.334375e-01
-4.148621e-06,-7.456250e-01
-4.140621e-06,-7.340625e-01
-4.132621e-06,-7.462500e-01
-4.124621e-06,-7.256250e-01
-4.116621e-06,-7.531250e-01
-4.108621e-06,-7.365625e-01
-4.100621e-06,-7.453125e-01
-4.092621e-06,-7.321875e-01
-4.084621e-06,-7.456250e-01
-4.076621e-06,-7.278125e-01
-4.068621e-06,-7.575000e-01
-4.060621e-06,-7.393750e-01
-4.052621e-06,-7.546875e-01
-4.044621e-06,-7.268750e-01
-4.036621e-06,-7.543750e-01
-4.028621e-06,-7.278125e-01
-4.020621e-06,-7.481250e-01
-4.012621e-06,-7.303125e-01
-4.004621e-06,-7.493750e-01
-3.996621e-06,-7.337500e-01
-3.988621e-06,-7.478125e-01
-3.980621e-06,-7.387500e-01
-3.972621e-06,-7.587500e-01
-3.964621e-06,-7.368750e-01
-3.956621e-06,-7.443750e-01
-3.948621e-06,-7.209375e-01
-3.940621e-06,-7.568750e-01
-3.932621e-06,-7.481250e-01
-3.924621e-06,-7.596875e-01
-3.916621e-06,-7.384375e-01
-3.908621e-06,-7.578125e-01
-3.900621e-06,-7.315625e-01
-3.892621e-06,-7.462500e-01
-3.884621e-06,-7.334375e-01
-3.876621e-06,-7.471875e-01
-3.868621e-06,-7.368750e-01
-3.860621e-06,-7.534375e-01
