Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,8.000000e-09
Record Length,1250
Zero Index,624.727656
Vertical Units,V

TIME,CH3
-4.997821e-06,-7.481250e-01
-4.989821e-06,-7.350000e-01
-4.981821e-06,-7.637500e-01
-4.973821e-06,-7.318750e-01
-4.965821e-06,-7.450000e-01
-4.957821e-06,-7.281250e-01
-4.949821e-06,-7.546875e-01
-4.941821e-06,-7.334375e-01
-4.933821e-06,-7.446875e-01
-4.925821e-06,-7.343750e-01
-4.917821e-06,-7.556250e-01
-4.909821e-06,-7.343750e-01
-4.901821e-06,-7.503125e-01
-4.893821e-06,-7.171875e-01
-4.885821e-06,-7.500000e-01
-4.877821e-06,-7.346875e-01
-4.869821e-06,-7.593750e-01
-4.861821e-06,-7.415625e-01
-4.853821e-06,-7.487500e-01
-4.845821e-06,-7.181250e-01
-4.837821e-06,-7.318750e-01
-4.829821e-06,-7.275000e-01
-4.821821e-06,-7.306250e-01
-4.813821e-06,-7.265625e-01
-4.805821e-06,-7.496875e-01
-4.797821e-06,-7.275000e-01
-4.789821e-06,-7.587500e-01
-4.781821e-06,-7.237500e-01
-4.773821e-06,-7.465625e-01
-4.765821e-06,-7.237500e-01
-4.757821e-06,-7.421875e-01
-4.749821e-06,-7.343750e-01
-4.741821e-06,-7.481250e-01
-4.733821e-06,-7.284375e-01
-4.725821e-06,-7.465625e-01
-4.717821e-06,-7.262500e-01
-4.709821e-06,-7.456250e-01
-4.701821e-06,-7.378125e-01
-4.693821e-06,-7.428125e-01
-4.685821e-06,-7.268750e-01
-4.677821e-06,-7.531250e-01
-4.669821e-06,-7.318750e-01
-4.661821e-06,-7.437500e-01
-4.653821e-06,-7.393750e-01
-4.645821e-06,-7.515625e-01
-4.637821e-06,-7.128125e-01
-4.629821e-06,-7.415625e-01
-4.621821e-06,-7.318750e-01
-4.613821e-06,-7.418750e-01
-4.605821e-06,-7.437500e-01
-4.597821e-06,-7.487500e-01
-4.589821e-06,-7.287500e-01
-4.581821e-06,-7.521875e-01
-4.573821e-06,-7.284375e-01
-4.565821e-06,-7.459375e-01
-4.557821e-06,-7.415625e-01
-4.549821e-06,-7.484375e-01
-4.541821e-06,-7.362500e-01
-4.533821e-06,-7.437500e-01
-4.525821e-06,-7.312500e-01
-4.517821e-06,-7.368750e-01
-4.509821e-06,-7.256250e-01
-4.501821e-06,-7.487500e-01
-4.493821e-06,-7.381250e-01
-4.485821e-06,-7.396875e-01
-4.477821e-06,-7.340625e-01
-4.469821e-06,-7.481250e-01
-4.461821e-06,-7.275000e-01
-4.453821e-06,-7.456250e-01
-4.445821e-06,-7.206250e-01
-4.437821e-06,-7.490625e-01
-4.429821e-06,-7.468750e-01
-4.421821e-06,-7.578125e-01
-4.413821e-06,-7.343750e-01
-4.405821e-06,-7.537500e-01
-4.397821e-06,-7.303125e-01
-4.389821e-06,-7.343750e-01
-4.381821e-06,-7.243750e-01
-4.373821e-06,-7.462500e-01
-4.365821e-06,-7.425000e-01
-4.357821e-06,-7.465625e-01
-4.349821e-06,-7.396875e-01
-4.341821e-06,-7.553125e-01
-4.333821e-06,-7.228125e-01
-4.325821e-06,-7.387500e-01
-4.317821e-06,-7.271875e-01
-4.309821e-06,-7.425000e-01
-4.301821e-06,-7.225000e-01
-4.293821e-06,-7.515625e-01
-4.285821e-06,-7.428125e-01
-4.277821e-06,-7.468750e-01
-4.269821e-06,-7.368750e-01
-4.261821e-06,-7.362500e-01
-4.253821e-06,-7.218750e-01
-4.245821e-06,-7.425000e-01
-4.237821e-06,-7.343750e-01
-4.229821e-06,-7.575000e-01
-4.221821e-06,-7.446875e-01
-4.213821e-06,-7.493750e-01
-4.205821e-06,-7.265625e-01
-4.197821e-06,-7.496875e-01
-4.189821e-06,-7.362500e-01
-4.181821e-06,-7.390625e-01
-4.173821e-06,-7.306250e-01
-4.165821e-06,-7.462500e-01
-4.157821e-06,-7.318750e-01
-4.149821e-06,-7.484375e-01
-4.141821e-06,-7.253125e-01
-4.133821e-06,-7.409375e-01
-4.125821e-06,-7.168750e-01
-4.117821e-06,-7.421875e-01
-4.109821e-06,-7.221875e-01
-4.101821e-06,-7.375000e-01
-4.093821e-06,-7.412500e-01
-4.085821e-06,-7.559375e-01
-4.077821e-06,-7.275000e-01
-4.069821e-06,-7.490625e-01
-4.061821e-06,-7.209375e-01
-4.053821e-06,-7.481250e-01
-4.045821e-06,-7.146875e-01
-4.037821e-06,-7.518750e-01
-4.029821e-06,-7.256250e-01
-4.021821e-06,-7.521875e-01
-4.013821e-06,-7.318750e-01
-4.005821e-06,-7.431250e-01
-3.997821e-06,-7.268750e-01
-3.989821e-06,-7.446875e-01
-3.981821e-06,-7.506250e-01
-3.973821e-06,-7.575000e-01
-3.965821e-06,-7.318750e-01
-3.957821e-06,-7.496875e-01
-3.949821e-06,-7.303125e-01
-3.941821e-06,-7.481250e-01
-3.933821e-06,-7.228125e-01
-3.925821e-06,-7.481250e-01
-3.917821e-06,-7.312500e-01
-3.909821e-06,-7.546875e-01
-3.901821e-06,-7.365625e-01
-3.893821e-06,-7.612500e-01
-3.885821e-06,-7.287500e-01
-3.877821e-06,-7.425000e-01
-3.869821e-06,-7.206250e-01
-3.861821e-06,-7.478125e-01
