Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,8.000000e-09
Record Length,1250
Zero Index,624.360156
Vertical Units,V

TIME,CH1
-4.994881e-06,7.500000e-03
-4.986881e-06,-7.500000e-03
-4.978881e-06,2.000000e-02
-4.970881e-06,7.500000e-03
-4.962881e-06,1.625000e-02
-4.954881e-06,-4.875000e-02
-4.946881e-06,4.125000e-02
-4.938881e-06,0.000000e+00
-4.930881e-06,3.500000e-02
-4.922881e-06,-6.250000e-03
-4.914881e-06,1.250000e-02
-4.906881e-06,-1.500000e-02
-4.898881e-06,1.125000e-02
-4.890881e-06,-1.625000e-02
-4.882881e-06,1.875000e-02
-4.874881e-06,-7.500000e-03
-4.866881e-06,2.625000e-02
-4.858881e-06,2.500000e-03
-4.850881e-06,3.625000e-02
-4.842881e-06,2.000000e-02
-4.834881e-06,8.750000e-03
-4.826881e-06,-2.500000e-02
-4.818881e-06,6.250000e-03
-4.810881e-06,-2.625000e-02
-4.802881e-06,1.125000e-02
-4.794881e-06,-3.125000e-02
-4.786881e-06,2.375000e-02
-4.778881e-06,-1.125000e-02
-4.770881e-06,5.000000e-03
-4.762881e-06,-1.000000e-02
-4.754881e-06,3.375000e-02
-4.746881e-06,-3.750000e-03
-4.738881e-06,2.250000e-02
-4.730881e-06,5.000000e-03
-4.722881e-06,2.125000e-02
-4.714881e-06,7.500000e-03
-4.706881e-06,-1.375000e-02
-4.698881e-06,-1.875000e-02
-4.690881e-06,2.875000e-02
-4.682881e-06,-3.000000e-02
-4.674881e-06,1.500000e-02
-4.666881e-06,-1.000000e-02
-4.658881e-06,-8.750000e-03
-4.650881e-06,1.250000e-03
-4.642881e-06,1.750000e-02
-4.634881e-06,-3.125000e-02
-4.626881e-06,1.875000e-02
-4.618881e-06,-6.250000e-03
-4.610881e-06,6.250000e-03
-4.602881e-06,-1.000000e-02
-4.594881e-06,1.000000e-02
-4.586881e-06,-1.500000e-02
-4.578881e-06,2.000000e-02
-4.570881e-06,-2.875000e-02
-4.562881e-06,2.500000e-03
-4.554881e-06,-2.125000e-02
-4.546881e-06,1.875000e-02
-4.538881e-06,-2.125000e-02
-4.530881e-06,6.250000e-03
-4.522881e-06,5.000000e-03
-4.514881e-06,1.375000e-02
-4.506881e-06,-3.750000e-03
-4.498881e-06,1.625000e-02
-4.490881e-06,0.000000e+00
-4.482881e-06,1.000000e-02
-4.474881e-06,-5.000000e-03
-4.466881e-06,-2.500000e-03
-4.458881e-06,-1.375000e-02
-4.450881e-06,2.000000e-02
-4.442881e-06,-2.375000e-02
-4.434881e-06,-6.250000e-03
-4.426881e-06,-2.375000e-02
-4.418881e-06,2.000000e-02
-4.410881e-06,-1.375000e-02
-4.402881e-06,2.375000e-02
-4.394881e-06,7.500000e-03
-4.386881e-06,1.250000e-03
-4.378881e-06,7.500000e-03
-4.370881e-06,3.750000e-03
-4.362881e-06,0.000000e+00
-4.354881e-06,1.625000e-02
-4.346881e-06,-1.250000e-02
-4.338881e-06,1.250000e-03
-4.330881e-06,-4.000000e-02
-4.322881e-06,1.375000e-02
-4.314881e-06,-3.250000e-02
-4.306881e-06,8.750000e-03
-4.298881e-06,-2.875000e-02
-4.290881e-06,3.000000e-02
-4.282881e-06,-2.500000e-02
-4.274881e-06,-3.750000e-03
-4.266881e-06,-1.875000e-02
-4.258881e-06,1.125000e-02
-4.250881e-06,-8.750000e-03
-4.242881e-06,1.000000e-02
-4.234881e-06,-1.375000e-02
-4.226881e-06,2.250000e-02
-4.218881e-06,-1.250000e-02
-4.210881e-06,1.500000e-02
-4.202881e-06,-2.250000e-02
-4.194881e-06,2.875000e-02
-4.186881e-06,-3.125000e-02
-4.178881e-06,1.500000e-02
-4.170881e-06,-2.875000e-02
-4.162881e-06,2.375000e-02
-4.154881e-06,-2.000000e-02
-4.146881e-06,7.500000e-03
-4.138881e-06,-2.000000e-02
-4.130881e-06,1.875000e-02
-4.122881e-06,-2.000000e-02
-4.114881e-06,2.000000e-02
-4.106881e-06,-1.000000e-02
-4.098881e-06,3.000000e-02
-4.090881e-06,-2.000000e-02
-4.082881e-06,1.250000e-02
-4.074881e-06,-2.500000e-02
-4.066881e-06,2.875000e-02
-4.058881e-06,-1.875000e-02
-4.050881e-06,8.750000e-03
-4.042881e-06,-2.750000e-02
-4.034881e-06,2.125000e-02
-4.026881e-06,2.500000e-03
-4.018881e-06,-1.250000e-03
-4.010881e-06,-6.250000e-03
-4.002881e-06,1.250000e-02
-3.994881e-06,-1.250000e-02
-3.986881e-06,-2.500000e-03
-3.978881e-06,-2.500000e-03
-3.970881e-06,3.250000e-02
-3.962881e-06,-2.750000e-02
-3.954881e-06,3.750000e-03
-3.946881e-06,-1.500000e-02
-3.938881e-06,8.750000e-03
-3.930881e-06,-4.750000e-02
-3.922881e-06,1.125000e-02
-3.914881e-06,-3.250000e-02
-3.906881e-06,1.375000e-02
-3.898881e-06,-2.625000e-02
-3.890881e-06,1.500000e-02
-3.882881e-06,-1.625000e-02
-3.874881e-06,3.500000e-02
-3.866881e-06,-6.250000e-03
-3.858881e-06,1.625000e-02
-3.850881e-06,-2.375000e-02
-3.842881e-06,1.500000e-02
-3.834881e-06,-1.875000e-02
-3.826881e-06,5.000000e-03
