Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,8.000000e-09
Record Length,1250
Zero Index,624.190156
Vertical Units,V

TIME,CH1
-4.993521e-06,2.125000e-02
-4.985521e-06,-2.375000e-02
-4.977521e-06,5.000000e-03
-4.969521e-06,-6.250000e-03
-4.961521e-06,1.375000e-02
-4.953521e-06,-1.625000e-02
-4.945521e-06,3.750000e-03
-4.937521e-06,1.250000e-02
-4.929521e-06,7.500000e-03
-4.921521e-06,-3.500000e-02
-4.913521e-06,2.375000e-02
-4.905521e-06,1.250000e-02
-4.897521e-06,3.750000e-03
-4.889521e-06,-2.000000e-02
-4.881521e-06,8.750000e-03
-4.873521e-06,-7.500000e-03
-4.865521e-06,1.375000e-02
-4.857521e-06,-1.125000e-02
-4.849521e-06,1.500000e-02
-4.841521e-06,-1.250000e-02
-4.833521e-06,2.875000e-02
-4.825521e-06,-1.500000e-02
-4.817521e-06,1.250000e-02
-4.809521e-06,-8.750000e-03
-4.801521e-06,1.375000e-02
-4.793521e-06,-1.750000e-02
-4.785521e-06,2.000000e-02
-4.777521e-06,-5.000000e-03
-4.769521e-06,1.125000e-02
-4.761521e-06,-2.750000e-02
-4.753521e-06,2.750000e-02
-4.745521e-06,-3.750000e-03
-4.737521e-06,1.625000e-02
-4.729521e-06,-2.875000e-02
-4.721521e-06,1.875000e-02
-4.713521e-06,-1.750000e-02
-4.705521e-06,5.000000e-02
-4.697521e-06,-1.125000e-02
-4.689521e-06,7.500000e-03
-4.681521e-06,-2.250000e-02
-4.673521e-06,6.250000e-03
-4.665521e-06,-3.625000e-02
-4.657521e-06,4.750000e-02
-4.649521e-06,-1.000000e-02
-4.641521e-06,2.500000e-03
-4.633521e-06,-1.750000e-02
-4.625521e-06,7.500000e-03
-4.617521e-06,3.750000e-03
-4.609521e-06,-5.000000e-03
-4.601521e-06,-4.250000e-02
-4.593521e-06,1.625000e-02
-4.585521e-06,8.750000e-03
-4.577521e-06,2.250000e-02
-4.569521e-06,1.375000e-02
-4.561521e-06,2.500000e-03
-4.553521e-06,-7.500000e-03
-4.545521e-06,2.125000e-02
-4.537521e-06,-3.750000e-02
-4.529521e-06,3.500000e-02
-4.521521e-06,-6.250000e-03
-4.513521e-06,2.250000e-02
-4.505521e-06,-8.750000e-03
-4.497521e-06,6.250000e-03
-4.489521e-06,1.250000e-03
-4.481521e-06,1.375000e-02
-4.473521e-06,-2.125000e-02
-4.465521e-06,2.375000e-02
-4.457521e-06,-1.125000e-02
-4.449521e-06,3.250000e-02
-4.441521e-06,-2.000000e-02
-4.433521e-06,4.500000e-02
-4.425521e-06,-2.250000e-02
-4.417521e-06,3.375000e-02
-4.409521e-06,-2.625000e-02
-4.401521e-06,1.875000e-02
-4.393521e-06,6.250000e-03
-4.385521e-06,1.250000e-03
-4.377521e-06,-1.375000e-02
-4.369521e-06,6.250000e-03
-4.361521e-06,-2.375000e-02
-4.353521e-06,3.125000e-02
-4.345521e-06,-4.500000e-02
-4.337521e-06,3.000000e-02
-4.329521e-06,-2.875000e-02
-4.321521e-06,1.000000e-02
-4.313521e-06,3.750000e-03
-4.305521e-06,1.375000e-02
-4.297521e-06,-2.875000e-02
-4.289521e-06,2.500000e-02
-4.281521e-06,-3.375000e-02
-4.273521e-06,-3.750000e-03
-4.265521e-06,-7.500000e-03
-4.257521e-06,2.750000e-02
-4.249521e-06,1.125000e-02
-4.241521e-06,3.125000e-02
-4.233521e-06,-8.750000e-03
-4.225521e-06,2.000000e-02
-4.217521e-06,-5.250000e-02
-4.209521e-06,6.250000e-03
-4.201521e-06,-3.375000e-02
-4.193521e-06,1.875000e-02
-4.185521e-06,-2.250000e-02
-4.177521e-06,-1.125000e-02
-4.169521e-06,5.000000e-03
-4.161521e-06,-3.750000e-03
-4.153521e-06,-2.250000e-02
-4.145521e-06,3.000000e-02
-4.137521e-06,-6.250000e-03
-4.129521e-06,1.750000e-02
-4.121521e-06,6.250000e-03
-4.113521e-06,1.750000e-02
-4.105521e-06,-3.500000e-02
-4.097521e-06,1.875000e-02
-4.089521e-06,-3.375000e-02
-4.081521e-06,3.250000e-02
-4.073521e-06,-2.750000e-02
-4.065521e-06,8.750000e-03
-4.057521e-06,3.750000e-03
-4.049521e-06,7.500000e-03
-4.041521e-06,-2.375000e-02
-4.033521e-06,1.875000e-02
-4.025521e-06,-2.000000e-02
-4.017521e-06,3.250000e-02
-4.009521e-06,-1.000000e-02
-4.001521e-06,2.750000e-02
-3.993521e-06,-1.250000e-02
-3.985521e-06,5.000000e-03
-3.977521e-06,-2.750000e-02
-3.969521e-06,2.500000e-02
-3.961521e-06,-2.875000e-02
-3.953521e-06,2.375000e-02
-3.945521e-06,-2.125000e-02
-3.937521e-06,3.750000e-03
-3.929521e-06,-2.250000e-02
-3.921521e-06,1.500000e-02
-3.913521e-06,6.250000e-03
-3.905521e-06,-7.500000e-03
-3.897521e-06,-1.375000e-02
-3.889521e-06,1.625000e-02
-3.881521e-06,-1.625000e-02
-3.873521e-06,4.250000e-02
-3.865521e-06,-5.000000e-03
-3.857521e-06,2.625000e-02
-3.849521e-06,-1.625000e-02
-3.841521e-06,5.000000e-03
-3.833521e-06,-8.750000e-03
-3.825521e-06,-5.000000e-03
