Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,8.000000e-09
Record Length,1250
Zero Index,624.435156
Vertical Units,V

TIME,CH1
-4.995481e-06,1.000000e-02
-4.987481e-06,-2.125000e-02
-4.979481e-06,2.625000e-02
-4.971481e-06,-1.375000e-02
-4.963481e-06,3.500000e-02
-4.955481e-06,-1.125000e-02
-4.947481e-06,1.375000e-02
-4.939481e-06,8.750000e-03
-4.931481e-06,3.500000e-02
-4.923481e-06,-1.375000e-02
-4.915481e-06,1.250000e-02
-4.907481e-06,2.500000e-03
-4.899481e-06,2.875000e-02
-4.891481e-06,1.250000e-03
-4.883481e-06,2.125000e-02
-4.875481e-06,-2.750000e-02
-4.867481e-06,2.625000e-02
-4.859481e-06,-2.250000e-02
-4.851481e-06,2.875000e-02
-4.843481e-06,-7.500000e-03
-4.835481e-06,8.750000e-03
-4.827481e-06,-2.375000e-02
-4.819481e-06,1.250000e-03
-4.811481e-06,-2.625000e-02
-4.803481e-06,1.875000e-02
-4.795481e-06,-2.500000e-03
-4.787481e-06,2.125000e-02
-4.779481e-06,-7.500000e-03
-4.771481e-06,8.750000e-03
-4.763481e-06,-2.125000e-02
-4.755481e-06,2.750000e-02
-4.747481e-06,-6.250000e-03
-4.739481e-06,1.625000e-02
-4.731481e-06,-2.000000e-02
-4.723481e-06,2.000000e-02
-4.715481e-06,-1.375000e-02
-4.707481e-06,1.250000e-02
-4.699481e-06,-8.750000e-03
-4.691481e-06,2.750000e-02
-4.683481e-06,-5.000000e-03
-4.675481e-06,1.875000e-02
-4.667481e-06,-1.250000e-03
-4.659481e-06,2.500000e-03
-4.651481e-06,-8.750000e-03
-4.643481e-06,1.750000e-02
-4.635481e-06,-6.250000e-03
-4.627481e-06,3.000000e-02
-4.619481e-06,-4.125000e-02
-4.611481e-06,2.750000e-02
-4.603481e-06,-1.875000e-02
-4.595481e-06,2.000000e-02
-4.587481e-06,-1.375000e-02
-4.579481e-06,1.625000e-02
-4.571481e-06,-2.125000e-02
-4.563481e-06,2.500000e-02
-4.555481e-06,-4.250000e-02
-4.547481e-06,7.500000e-03
-4.539481e-06,7.500000e-03
-4.531481e-06,2.750000e-02
-4.523481e-06,-1.750000e-02
-4.515481e-06,1.125000e-02
-4.507481e-06,-1.625000e-02
-4.499481e-06,2.250000e-02
-4.491481e-06,-2.250000e-02
-4.483481e-06,3.125000e-02
-4.475481e-06,-7.500000e-03
-4.467481e-06,3.125000e-02
-4.459481e-06,-2.750000e-02
-4.451481e-06,2.500000e-03
-4.443481e-06,-6.250000e-03
-4.435481e-06,1.125000e-02
-4.427481e-06,1.250000e-02
-4.419481e-06,2.500000e-02
-4.411481e-06,-1.000000e-02
-4.403481e-06,5.000000e-03
-4.395481e-06,1.125000e-02
-4.387481e-06,-1.250000e-02
-4.379481e-06,-1.625000e-02
-4.371481e-06,3.125000e-02
-4.363481e-06,-3.750000e-03
-4.355481e-06,3.250000e-02
-4.347481e-06,-1.250000e-03
-4.339481e-06,1.250000e-02
-4.331481e-06,-7.500000e-03
-4.323481e-06,1.000000e-02
-4.315481e-06,-2.000000e-02
-4.307481e-06,1.000000e-02
-4.299481e-06,-3.125000e-02
-4.291481e-06,1.750000e-02
-4.283481e-06,-1.625000e-02
-4.275481e-06,3.125000e-02
-4.267481e-06,-6.250000e-03
-4.259481e-06,2.625000e-02
-4.251481e-06,-1.125000e-02
-4.243481e-06,2.375000e-02
-4.235481e-06,-2.375000e-02
-4.227481e-06,1.500000e-02
-4.219481e-06,-2.125000e-02
-4.211481e-06,3.625000e-02
-4.203481e-06,2.000000e-02
-4.195481e-06,2.375000e-02
-4.187481e-06,-6.250000e-03
-4.179481e-06,1.125000e-02
-4.171481e-06,-1.250000e-02
-4.163481e-06,4.000000e-02
-4.155481e-06,-7.500000e-03
-4.147481e-06,2.500000e-02
-4.139481e-06,-2.250000e-02
-4.131481e-06,1.000000e-02
-4.123481e-06,-1.375000e-02
-4.115481e-06,1.750000e-02
-4.107481e-06,-1.750000e-02
-4.099481e-06,7.500000e-03
-4.091481e-06,-2.625000e-02
-4.083481e-06,1.125000e-02
-4.075481e-06,1.000000e-02
-4.067481e-06,1.750000e-02
-4.059481e-06,-1.250000e-03
-4.051481e-06,1.500000e-02
-4.043481e-06,-1.875000e-02
-4.035481e-06,-2.500000e-03
-4.027481e-06,1.000000e-02
-4.019481e-06,1.500000e-02
-4.011481e-06,-5.000000e-03
-4.003481e-06,5.000000e-03
-3.995481e-06,-7.500000e-03
-3.987481e-06,2.500000e-03
-3.979481e-06,-1.625000e-02
-3.971481e-06,7.500000e-03
-3.963481e-06,-1.250000e-02
-3.955481e-06,2.375000e-02
-3.947481e-06,-1.125000e-02
-3.939481e-06,3.750000e-03
-3.931481e-06,-1.125000e-02
-3.923481e-06,2.125000e-02
-3.915481e-06,1.250000e-03
-3.907481e-06,1.750000e-02
-3.899481e-06,-1.250000e-02
-3.891481e-06,2.125000e-02
-3.883481e-06,1.250000e-03
-3.875481e-06,-3.750000e-03
-3.867481e-06,-1.375000e-02
-3.859481e-06,2.500000e-02
-3.851481e-06,-2.125000e-02
-3.843481e-06,6.250000e-03
-3.835481e-06,-1.875000e-02
-3.827481e-06,3.000000e-02
