Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,8.000000e-09
Record Length,1250
Zero Index,624.557656
Vertical Units,V

TIME,CH1
-4.996461e-06,6.250000e-03
-4.988461e-06,-2.125000e-02
-4.980461e-06,-1.250000e-03
-4.972461e-06,-2.000000e-02
-4.964461e-06,1.000000e-02
-4.956461e-06,-7.500000e-03
-4.948461e-06,2.625000e-02
-4.940461e-06,-2.000000e-02
-4.932461e-06,1.375000e-02
-4.924461e-06,-1.125000e-02
-4.916461e-06,6.250000e-03
-4.908461e-06,-2.250000e-02
-4.900461e-06,1.875000e-02
-4.892461e-06,-3.000000e-02
-4.884461e-06,1.000000e-02
-4.876461e-06,-1.250000e-02
-4.868461e-06,-1.000000e-02
-4.860461e-06,-1.500000e-02
-4.852461e-06,2.125000e-02
-4.844461e-06,-1.625000e-02
-4.836461e-06,1.750000e-02
-4.828461e-06,-1.125000e-02
-4.820461e-06,1.250000e-02
-4.812461e-06,-2.500000e-03
-4.804461e-06,3.750000e-03
-4.796461e-06,-2.500000e-02
-4.788461e-06,6.250000e-03
-4.780461e-06,-1.500000e-02
-4.772461e-06,1.000000e-02
-4.764461e-06,-4.000000e-02
-4.756461e-06,2.500000e-03
-4.748461e-06,-3.125000e-02
-4.740461e-06,1.750000e-02
-4.732461e-06,-3.000000e-02
-4.724461e-06,1.500000e-02
-4.716461e-06,-2.875000e-02
-4.708461e-06,1.875000e-02
-4.700461e-06,-1.125000e-02
-4.692461e-06,2.625000e-02
-4.684461e-06,-1.750000e-02
-4.676461e-06,-1.250000e-03
-4.668461e-06,-1.250000e-02
-4.660461e-06,1.375000e-02
-4.652461e-06,-2.375000e-02
-4.644461e-06,3.750000e-03
-4.636461e-06,-1.375000e-02
-4.628461e-06,1.750000e-02
-4.620461e-06,-1.875000e-02
-4.612461e-06,3.250000e-02
-4.604461e-06,-1.875000e-02
-4.596461e-06,1.125000e-02
-4.588461e-06,-3.500000e-02
-4.580461e-06,-7.500000e-03
-4.572461e-06,1.000000e-02
-4.564461e-06,1.750000e-02
-4.556461e-06,-2.250000e-02
-4.548461e-06,5.000000e-03
-4.540461e-06,-1.875000e-02
-4.532461e-06,2.125000e-02
-4.524461e-06,-1.250000e-02
-4.516461e-06,3.750000e-03
-4.508461e-06,-3.375000e-02
-4.500461e-06,5.000000e-03
-4.492461e-06,-1.875000e-02
-4.484461e-06,1.625000e-02
-4.476461e-06,2.500000e-03
-4.468461e-06,1.750000e-02
-4.460461e-06,3.750000e-03
-4.452461e-06,2.375000e-02
-4.444461e-06,-1.625000e-02
-4.436461e-06,1.125000e-02
-4.428461e-06,-5.000000e-03
-4.420461e-06,1.875000e-02
-4.412461e-06,3.750000e-03
-4.404461e-06,3.750000e-03
-4.396461e-06,-1.875000e-02
-4.388461e-06,3.375000e-02
-4.380461e-06,-1.500000e-02
-4.372461e-06,-5.000000e-03
-4.364461e-06,-1.375000e-02
-4.356461e-06,1.625000e-02
-4.348461e-06,3.750000e-03
-4.340461e-06,0.000000e+00
-4.332461e-06,-1.750000e-02
-4.324461e-06,1.750000e-02
-4.316461e-06,-1.000000e-02
-4.308461e-06,2.625000e-02
-4.300461e-06,0.000000e+00
-4.292461e-06,8.750000e-03
-4.284461e-06,-3.875000e-02
-4.276461e-06,1.875000e-02
-4.268461e-06,-2.500000e-02
-4.260461e-06,-5.000000e-03
-4.252461e-06,-2.500000e-02
-4.244461e-06,4.125000e-02
-4.236461e-06,-1.750000e-02
-4.228461e-06,-1.125000e-02
-4.220461e-06,-1.375000e-02
-4.212461e-06,1.750000e-02
-4.204461e-06,-6.250000e-03
-4.196461e-06,2.500000e-03
-4.188461e-06,-8.750000e-03
-4.180461e-06,3.750000e-02
-4.172461e-06,-1.375000e-02
-4.164461e-06,6.250000e-03
-4.156461e-06,-1.000000e-02
-4.148461e-06,7.500000e-03
-4.140461e-06,-2.250000e-02
-4.132461e-06,6.250000e-03
-4.124461e-06,-1.375000e-02
-4.116461e-06,1.875000e-02
-4.108461e-06,-1.875000e-02
-4.100461e-06,1.000000e-02
-4.092461e-06,-3.625000e-02
-4.084461e-06,1.000000e-02
-4.076461e-06,-2.375000e-02
-4.068461e-06,-1.000000e-02
-4.060461e-06,-2.500000e-03
-4.052461e-06,2.625000e-02
-4.044461e-06,-2.000000e-02
-4.036461e-06,2.375000e-02
-4.028461e-06,-1.625000e-02
-4.020461e-06,2.500000e-03
-4.012461e-06,-2.250000e-02
-4.004461e-06,-2.500000e-03
-3.996461e-06,-3.250000e-02
-3.988461e-06,2.500000e-02
-3.980461e-06,-2.000000e-02
-3.972461e-06,1.000000e-02
-3.964461e-06,-1.500000e-02
-3.956461e-06,3.000000e-02
-3.948461e-06,2.500000e-03
-3.940461e-06,2.125000e-02
-3.932461e-06,2.500000e-03
-3.924461e-06,2.250000e-02
-3.916461e-06,-1.000000e-02
-3.908461e-06,5.000000e-03
-3.900461e-06,-1.000000e-02
-3.892461e-06,-1.000000e-02
-3.884461e-06,-2.625000e-02
-3.876461e-06,2.750000e-02
-3.868461e-06,-2.125000e-02
-3.860461e-06,2.625000e-02
-3.852461e-06,-2.250000e-02
-3.844461e-06,5.000000e-03
-3.836461e-06,-2.375000e-02
-3.828461e-06,2.000000e-02
